INSTRUMENT,SYMBOL,EXPIRY_DT,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd
FUTSTK,DIVISLAB,25-Jul-24,4533.65,4535.8,4393.05,4513.75,4500.25,4534.45,4527.0,4513.75,1069000,-851200,7367,6614324960.0,6079
FUTSTK,DIVISLAB,29-Aug-24,4658.55,4658.55,4392.0,4517.85,4504.8,4532.55,4527.0,4517.85,1545800,764800,6236,5602277850.0,4886
FUTSTK,DIVISLAB,26-Sep-24,4556.9,4556.9,4432.9,4550.3,4537.6,4547.5,4527.0,4550.3,19600,1800,39,35225260.0,39
FUTSTK,DIXON,25-Jul-24,11365.9,11447.0,10587.3,10952.7,10950.6,11361.25,10943.0,10952.7,787700,-452200,16933,18707000720.0,14585
FUTSTK,DIXON,29-Aug-24,11436.0,11524.65,10651.6,11027.55,11023.45,11436.2,10943.0,11027.55,1207300,410300,14914,16572276830.0,12553
FUTSTK,DIXON,26-Sep-24,11475.0,11475.0,10793.45,11096.4,11099.0,11508.4,10943.0,11096.4,35200,5600,194,215850075.0,176
FUTSTK,DLF,25-Jul-24,830.4,838.0,777.0,808.1,807.0,831.35,809.35,808.1,17600550,-9321675,36136,24131438677.5,27460
FUTSTK,DLF,29-Aug-24,836.95,838.7,777.0,808.2,807.75,831.95,809.35,808.2,24957075,11106150,31630,21090865785.0,23604
FUTSTK,DLF,26-Sep-24,830.0,839.6,784.95,816.45,815.25,837.4,809.35,816.45,247500,106425,354,237005298.75,319
FUTSTK,DRREDDY,25-Jul-24,6760.05,6846.7,6699.65,6830.25,6826.75,6752.4,6865.0,6830.25,1497125,-534000,12847,10879924762.5,10481
FUTSTK,DRREDDY,29-Aug-24,6735.05,6849.0,6701.2,6830.35,6829.85,6747.25,6865.0,6830.35,1904625,655125,9866,8357065062.5,7805
FUTSTK,DRREDDY,26-Sep-24,6752.0,6860.0,6720.0,6840.0,6840.0,6752.0,6865.0,6840.0,21750,500,93,78891968.75,71
FUTSTK,EICHERMOT,25-Jul-24,4852.15,4956.45,4765.7,4896.45,4890.3,4859.85,4919.5,4896.45,1414700,-714350,10763,9196228842.5,9670
FUTSTK,EICHERMOT,29-Aug-24,4825.0,4925.0,4733.05,4872.8,4862.4,4831.6,4919.5,4872.8,2308950,851375,9499,8067451735.0,8242
FUTSTK,EICHERMOT,26-Sep-24,4906.05,4936.05,4770.0,4903.85,4902.85,4860.45,4919.5,4903.85,15050,4025,50,42581568.75,49
FUTSTK,ESCORTS,25-Jul-24,4027.9,4135.0,3924.95,4126.0,4128.85,4026.3,4120.8,4126.0,830225,-323125,4836,5389674743.75,4371
FUTSTK,ESCORTS,29-Aug-24,4034.0,4162.0,3950.15,4152.05,4157.05,4037.55,4120.8,4152.05,775225,423500,4139,4645294115.0,3842
FUTSTK,ESCORTS,26-Sep-24,4040.0,4182.5,3998.4,4177.0,4182.5,4060.45,4120.8,4177.0,13200,3850,37,41787281.25,29
FUTSTK,EXIDEIND,25-Jul-24,548.2,555.75,523.65,547.15,545.4,547.5,546.75,547.15,14319000,-3443400,7876,7740337320.0,7274
FUTSTK,EXIDEIND,29-Aug-24,551.1,559.0,526.65,550.85,549.4,551.05,546.75,550.85,13577400,4579200,7384,7305687540.0,6526
FUTSTK,EXIDEIND,26-Sep-24,554.9,560.0,533.5,553.35,552.5,555.15,546.75,553.35,293400,9000,76,75658680.0,60
FUTSTK,FEDERALBNK,25-Jul-24,199.0,202.75,195.45,198.15,198.41,193.0,197.96,198.15,46930000,-30860000,18326,18181172750.0,15611
FUTSTK,FEDERALBNK,29-Aug-24,200.9,202.44,195.54,198.43,198.34,193.13,197.96,198.43,48045000,28455000,16780,16664552200.0,14428
FUTSTK,FEDERALBNK,26-Sep-24,203.49,203.49,197.0,199.65,199.93,193.97,197.96,199.65,805000,-5000,296,295926650.0,270
FUTSTK,GAIL,25-Jul-24,224.38,224.46,208.87,220.15,219.64,223.05,219.79,220.15,60028575,-29755800,14410,14489481539.25,11713
FUTSTK,GAIL,29-Aug-24,225.71,226.01,210.51,221.61,221.3,224.58,219.79,221.61,57457425,23954700,12716,12876662004.75,10278
FUTSTK,GAIL,26-Sep-24,227.62,227.62,211.86,223.05,222.73,226.1,219.79,223.05,3069825,654225,299,304875712.5,277
FUTSTK,GLENMARK,25-Jul-24,1411.65,1432.45,1397.75,1425.4,1423.1,1427.75,1424.9,1425.4,2491825,-521275,2274,2334707241.25,2129
FUTSTK,GLENMARK,29-Aug-24,1420.65,1441.4,1407.05,1435.15,1435.75,1437.7,1424.9,1435.15,2759350,530700,1990,2058024403.75,1836
FUTSTK,GLENMARK,26-Sep-24,1428.0,1442.0,1421.0,1440.5,1440.5,1443.4,1424.9,1443.55,31175,725,11,11400915.0,11
FUTSTK,GMRINFRA,25-Jul-24,94.1,96.42,88.5,94.28,94.16,94.35,94.13,94.28,121038750,-63360000,12096,12760311262.5,9733
FUTSTK,GMRINFRA,29-Aug-24,94.01,97.01,89.2,94.89,94.85,94.97,94.13,94.89,78502500,57960000,11194,11906932837.5,9230
FUTSTK,GMRINFRA,26-Sep-24,95.65,97.67,90.39,95.67,95.56,92.87,94.13,95.67,3802500,2193750,271,291149437.5,258
FUTSTK,GNFC,25-Jul-24,689.0,692.25,625.95,662.7,658.25,684.7,662.25,662.7,3676400,-702000,540,469146730.0,497
FUTSTK,GNFC,29-Aug-24,687.5,695.0,631.2,661.5,662.0,689.4,662.25,661.5,3169400,-305500,236,206214060.0,221
FUTSTK,GNFC,26-Sep-24,0.0,0.0,0.0,694.2,694.2,694.2,662.25,670.95,70200,0,0,0.0,0
FUTSTK,GODREJCP,25-Jul-24,1457.35,1519.55,1450.25,1512.6,1512.5,1458.6,1516.75,1512.6,2538000,-999500,8973,6681755950.0,7885
FUTSTK,GODREJCP,29-Aug-24,1461.5,1525.0,1457.2,1518.1,1516.55,1464.1,1516.75,1518.1,4759500,2028500,9615,7184489000.0,8753
FUTSTK,GODREJCP,26-Sep-24,1476.75,1530.0,1465.0,1530.15,1529.8,1478.0,1516.75,1530.15,36000,22500,80,60004525.0,74
FUTSTK,GODREJPROP,25-Jul-24,3258.0,3309.95,3047.0,3148.25,3134.75,3247.5,3151.6,3148.25,1495350,-816075,16983,12130868756.25,14486
FUTSTK,GODREJPROP,29-Aug-24,3276.3,3326.0,3060.0,3170.05,3150.3,3264.9,3151.6,3170.05,2431575,1080225,16125,11588283371.25,13908
FUTSTK,GODREJPROP,26-Sep-24,3285.0,3333.8,3088.9,3186.6,3174.0,3288.45,3151.6,3186.6,27000,2475,110,79305952.5,102
FUTSTK,GRANULES,25-Jul-24,513.4,528.2,494.15,526.15,525.4,517.2,526.75,526.15,5362000,-2154000,2919,3004005100.0,2685
FUTSTK,GRANULES,29-Aug-24,512.7,530.0,490.85,528.15,528.0,519.25,526.75,528.15,4840000,2166000,3160,3272532700.0,2815
FUTSTK,GRANULES,26-Sep-24,517.7,532.2,501.0,531.7,532.2,523.0,526.75,531.7,106000,34000,58,60222200.0,52
FUTSTK,GRASIM,25-Jul-24,2817.9,2850.85,2778.5,2829.0,2824.0,2817.9,2822.9,2829.0,5254250,-1536000,12254,8669880662.5,9040
FUTSTK,GRASIM,29-Aug-24,2823.1,2856.65,2786.35,2835.4,2831.1,2821.35,2822.9,2835.4,4882250,1369250,10423,7389004700.0,7498
FUTSTK,GRASIM,26-Sep-24,2860.0,2867.0,2800.0,2826.6,2826.6,2836.0,2822.9,2859.85,9500,2000,26,18484750.0,26
FUTSTK,GUJGASLTD,25-Jul-24,646.6,650.5,617.85,635.8,636.0,643.6,634.45,635.8,3328750,-1423750,3742,2989238687.5,3384
FUTSTK,GUJGASLTD,29-Aug-24,635.8,636.7,601.95,626.85,626.95,628.7,634.45,626.85,5947500,1131250,3210,2516974750.0,2942
FUTSTK,GUJGASLTD,26-Sep-24,622.2,622.2,612.1,614.1,614.1,617.2,634.45,642.75,178750,1250,18,13806125.0,13
FUTSTK,HAL,25-Jul-24,5019.0,5070.6,4510.0,4855.05,4878.0,4995.9,4856.05,4855.05,7947000,-983700,5166,7548011655.0,4648
FUTSTK,HAL,29-Aug-24,5035.45,5087.7,4503.45,4858.05,4888.0,5003.8,4856.05,4858.05,3730800,-208500,829,1205465925.0,752
FUTSTK,HAL,26-Sep-24,5084.0,5110.0,4751.15,4925.0,4925.0,5052.65,4856.05,4919.6,344400,-7200,24,35582895.0,24
FUTSTK,HAVELLS,25-Jul-24,1771.1,1772.95,1689.45,1762.5,1757.3,1771.3,1762.15,1762.5,2533000,-1866000,6903,6019145875.0,6032
FUTSTK,HAVELLS,29-Aug-24,1784.0,1784.0,1700.6,1774.4,1770.0,1783.35,1762.15,1774.4,6543000,2105500,7326,6431621250.0,6419
FUTSTK,HAVELLS,26-Sep-24,1790.5,1795.35,1735.0,1783.7,1784.8,1790.5,1762.15,1783.7,33000,9000,33,29143650.0,33
FUTSTK,HCLTECH,25-Jul-24,1561.9,1597.85,1548.75,1595.1,1593.7,1566.35,1598.35,1595.1,7890400,-4537400,21361,11785641962.5,18237
FUTSTK,HCLTECH,29-Aug-24,1570.0,1608.0,1558.4,1605.95,1604.5,1577.6,1598.35,1605.95,9310700,3853150,16616,9231377540.0,14135
FUTSTK,HCLTECH,26-Sep-24,1585.0,1617.6,1571.9,1616.75,1615.25,1587.2,1598.35,1616.75,57750,1750,107,60011315.0,97
FUTSTK,HDFCAMC,25-Jul-24,4055.0,4095.95,3694.35,3953.2,3953.85,4069.7,3956.9,3953.2,1096950,-976950,17279,10280606617.5,14371
FUTSTK,HDFCAMC,29-Aug-24,4092.0,4120.9,3716.0,3977.85,3978.0,4091.3,3956.9,3977.85,2160000,969750,15619,9332922337.5,12362
FUTSTK,HDFCAMC,26-Sep-24,4105.0,4135.0,3820.0,4000.5,3998.0,4105.85,3956.9,4000.5,15900,750,42,25164052.5,41
FUTSTK,HDFCBANK,25-Jul-24,1645.45,1645.95,1606.9,1620.5,1619.15,1643.15,1618.4,1620.5,64615650,-40342500,132050,118155627315.0,94694
FUTSTK,HDFCBANK,29-Aug-24,1655.65,1656.5,1617.85,1631.35,1630.3,1653.95,1618.4,1631.35,111840300,44178200,117300,105619797662.5,77544
FUTSTK,HDFCBANK,26-Sep-24,1659.4,1660.0,1627.15,1640.1,1639.7,1663.7,1618.4,1640.1,2580600,328900,1539,1391620147.5,1425
FUTSTK,HDFCLIFE,25-Jul-24,640.45,648.3,621.8,643.0,642.85,637.25,643.95,643.0,12090100,-8160900,17068,11982185820.0,14737
FUTSTK,HDFCLIFE,29-Aug-24,643.85,652.65,626.2,647.45,647.0,641.65,643.95,647.45,16000600,6569200,13507,9555761270.0,12013
FUTSTK,HDFCLIFE,26-Sep-24,650.0,655.2,631.0,651.6,651.4,646.35,643.95,651.6,195800,9900,100,70916945.0,96
FUTSTK,HEROMOTOCO,25-Jul-24,5470.65,5660.9,5332.35,5519.85,5519.85,5467.25,5513.55,5519.85,1219050,-1382250,20669,17120897430.0,17237
FUTSTK,HEROMOTOCO,29-Aug-24,5464.3,5658.85,5329.95,5516.1,5519.3,5463.75,5513.55,5516.1,3202650,1452000,18391,15221462235.0,15368
FUTSTK,HEROMOTOCO,26-Sep-24,5480.0,5693.85,5372.0,5549.3,5545.0,5512.0,5513.55,5549.3,33150,1650,134,112181865.0,120
FUTSTK,HINDALCO,25-Jul-24,673.8,673.85,639.0,652.45,650.95,671.5,653.5,652.45,17666600,-7891800,13115,12022593030.0,11060
FUTSTK,HINDALCO,29-Aug-24,667.55,673.0,639.35,653.55,651.75,672.35,653.5,653.55,24565800,8314600,12095,11107134150.0,10587
FUTSTK,HINDALCO,26-Sep-24,672.5,673.0,645.15,658.1,656.75,677.6,653.5,658.1,190400,49000,117,108086930.0,108
FUTSTK,HINDCOPPER,25-Jul-24,323.3,323.3,301.0,313.05,311.75,323.6,312.7,313.05,16371700,-12892250,9709,8035182660.0,8228
FUTSTK,HINDCOPPER,29-Aug-24,326.0,326.1,302.75,315.1,313.55,325.95,312.7,315.1,16819550,11103500,8943,7460346382.5,7547
FUTSTK,HINDCOPPER,26-Sep-24,322.2,322.2,307.35,316.2,315.85,314.8,312.7,316.2,643950,251750,151,126280052.5,135
FUTSTK,HINDPETRO,25-Jul-24,347.7,348.5,330.0,345.7,345.0,347.5,346.5,345.7,27256500,-8711550,10312,7150651245.0,8789
FUTSTK,HINDPETRO,29-Aug-24,348.05,350.65,332.0,348.05,347.35,349.65,346.5,348.05,25547400,8272125,10108,7051096575.0,8491
FUTSTK,HINDPETRO,26-Sep-24,352.4,352.4,335.3,350.45,349.55,352.1,346.5,350.45,291600,46575,76,53206166.25,62
FUTSTK,HINDUNILVR,25-Jul-24,2743.75,2812.2,2727.6,2765.8,2769.0,2731.55,2766.35,2765.8,8805000,-3533400,28048,23310777405.0,21616
FUTSTK,HINDUNILVR,29-Aug-24,2756.4,2830.0,2747.15,2783.9,2786.05,2751.0,2766.35,2783.9,9670200,4358100,30543,25559310660.0,24714
FUTSTK,HINDUNILVR,26-Sep-24,2782.0,2843.35,2771.85,2808.95,2805.6,2767.9,2766.35,2808.95,55200,15300,319,269324850.0,262
FUTSTK,ICICIBANK,25-Jul-24,1242.55,1250.55,1214.0,1227.05,1226.1,1243.0,1226.75,1227.05,26087600,-19015500,66000,57051018710.0,58832
FUTSTK,ICICIBANK,29-Aug-24,1240.0,1248.0,1212.05,1225.5,1224.8,1240.9,1226.75,1225.5,61811400,15565200,50077,43177984080.0,42372
FUTSTK,ICICIBANK,26-Sep-24,1250.5,1253.9,1220.0,1232.15,1232.3,1247.3,1226.75,1232.15,167300,36400,331,286993105.0,280
FUTSTK,ICICIGI,25-Jul-24,1913.2,1919.8,1859.3,1878.8,1881.4,1893.25,1880.35,1878.8,2192000,-961500,4841,4563632475.0,4414
FUTSTK,ICICIGI,29-Aug-24,1928.1,1933.65,1873.4,1893.25,1896.0,1907.95,1880.35,1893.25,2756000,978500,4468,4240601875.0,4022
FUTSTK,ICICIGI,26-Sep-24,1937.2,1938.25,1883.0,1901.0,1901.0,1924.1,1880.35,1904.95,11500,5000,15,14329925.0,11
FUTSTK,ICICIPRULI,25-Jul-24,634.25,643.45,611.0,637.3,637.95,634.7,638.4,637.3,4926000,-2007000,4579,4318550100.0,4210
FUTSTK,ICICIPRULI,29-Aug-24,637.75,646.3,614.75,640.95,642.1,638.1,638.4,640.95,7237500,2299500,4492,4263005325.0,4151
FUTSTK,ICICIPRULI,26-Sep-24,629.0,645.0,624.8,643.35,642.2,648.1,638.4,643.35,40500,7500,14,13336575.0,14
FUTSTK,IDEA,25-Jul-24,15.83,15.92,14.59,15.31,15.36,15.9,15.28,15.31,1692080000,-423040000,33239,20320682000.0,22378
FUTSTK,IDEA,29-Aug-24,16.04,16.04,14.73,15.43,15.48,16.02,15.28,15.43,2978720000,577760000,30934,19060666000.0,20684
FUTSTK,IDEA,26-Sep-24,16.1,16.1,14.83,15.57,15.59,16.13,15.28,15.57,75200000,12160000,685,426533600.0,598
FUTSTK,IDFC,25-Jul-24,115.84,116.44,110.96,113.85,113.76,115.67,113.79,113.85,50465000,-18460000,6639,3774215350.0,4558
FUTSTK,IDFC,29-Aug-24,116.68,117.28,109.95,114.63,114.62,116.48,113.79,114.63,64415000,16695000,6231,3565130350.0,3855
FUTSTK,IDFC,26-Sep-24,117.59,117.59,113.4,115.31,115.23,117.35,113.79,115.31,2170000,220000,82,47223600.0,81
FUTSTK,IDFCFIRSTB,25-Jul-24,78.12,78.13,74.6,76.66,76.49,77.8,76.59,76.66,189562500,-79815000,24028,13785070500.0,19086
FUTSTK,IDFCFIRSTB,29-Aug-24,77.85,77.88,74.28,76.21,76.15,77.11,76.59,76.21,281970000,95212500,23386,13336681500.0,18715
FUTSTK,IDFCFIRSTB,26-Sep-24,77.1,77.34,74.5,76.35,76.29,77.13,76.59,76.35,18015000,3315000,921,526913700.0,788
FUTSTK,IEX,25-Jul-24,171.45,171.45,159.0,168.46,168.38,171.28,168.24,168.46,35070000,-9468750,7921,4968820950.0,6930
FUTSTK,IEX,29-Aug-24,172.45,172.45,159.6,169.61,169.41,172.37,168.24,169.61,34755000,10353750,7746,4887530925.0,6568
FUTSTK,IEX,26-Sep-24,173.14,173.15,161.88,170.82,170.85,173.75,168.24,170.82,1316250,206250,140,88829250.0,132
FUTSTK,IGL,25-Jul-24,541.25,545.0,515.4,535.1,537.45,543.95,534.1,535.1,7090875,-1086250,5795,4258759518.75,5065
FUTSTK,IGL,29-Aug-24,544.65,547.0,516.2,536.8,539.0,545.85,534.1,536.8,5603125,2465375,5946,4379958825.0,5103
FUTSTK,IGL,26-Sep-24,546.5,546.5,523.55,537.55,539.0,546.55,534.1,537.55,178750,9625,33,24213818.75,32
FUTSTK,INDHOTEL,25-Jul-24,621.55,626.35,602.5,624.45,625.65,622.1,623.5,624.45,8000000,-4099000,12950,7983277350.0,10407
FUTSTK,INDHOTEL,29-Aug-24,622.85,630.15,597.85,628.45,629.0,625.1,623.5,628.45,11044000,2126000,12518,7762070650.0,10549
FUTSTK,INDHOTEL,26-Sep-24,628.0,633.6,610.1,632.0,633.6,627.95,623.5,632.0,122000,3000,93,58026950.0,89
FUTSTK,INDIACEM,25-Jul-24,355.0,355.95,341.35,352.7,354.4,352.9,350.6,352.7,10602400,-1215100,584,594944570.0,558
FUTSTK,INDIACEM,29-Aug-24,358.0,358.0,343.05,354.0,354.0,356.0,350.6,354.0,14920500,-234900,81,83127050.0,78
FUTSTK,INDIAMART,25-Jul-24,2865.15,2923.9,2730.55,2895.5,2904.0,2863.7,2888.05,2895.5,586800,-330900,5189,4452933255.0,4676
FUTSTK,INDIAMART,29-Aug-24,2842.5,2918.0,2713.5,2883.65,2893.75,2853.75,2888.05,2883.65,1067700,404400,4717,4032759765.0,4296
FUTSTK,INDIAMART,26-Sep-24,2875.0,2910.0,2732.9,2876.85,2877.65,2850.0,2888.05,2876.85,22500,-1200,40,34231965.0,35
FUTSTK,INDIGO,25-Jul-24,4352.7,4362.35,4170.0,4319.8,4319.3,4341.3,4315.4,4319.8,4257900,-1314900,9356,12069286065.0,8298
FUTSTK,INDIGO,29-Aug-24,4379.8,4390.9,4195.95,4348.2,4349.2,4371.6,4315.4,4348.2,3531900,1092900,9722,12621774990.0,8622
FUTSTK,INDIGO,26-Sep-24,4407.3,4407.3,4240.0,4377.1,4380.4,4402.75,4315.4,4377.1,42600,7200,105,136937370.0,99
FUTSTK,INDUSINDBK,25-Jul-24,1423.45,1429.5,1395.7,1413.35,1411.6,1423.9,1413.2,1413.35,15393500,-5425500,19172,13577265225.0,16473
FUTSTK,INDUSINDBK,29-Aug-24,1430.3,1436.8,1405.0,1421.7,1419.0,1432.6,1413.2,1421.7,13656500,4987000,16105,11471348300.0,13881
FUTSTK,INDUSINDBK,26-Sep-24,1445.0,1445.05,1416.35,1433.4,1429.45,1441.75,1413.2,1433.4,230000,20000,180,129078075.0,158
FUTSTK,INDUSTOWER,25-Jul-24,422.0,439.65,403.75,433.35,433.7,420.95,434.55,433.35,22943200,-5678000,10714,15474440230.0,9644
FUTSTK,INDUSTOWER,29-Aug-24,422.4,442.3,406.25,436.1,436.9,423.95,434.55,436.1,62896600,2686000,10782,15684889690.0,9493
FUTSTK,INDUSTOWER,26-Sep-24,427.2,443.65,411.7,440.3,440.05,427.4,434.55,440.3,1502800,23800,111,162098740.0,106
FUTSTK,INFY,25-Jul-24,1811.1,1837.95,1784.9,1834.2,1830.0,1811.3,1836.9,1834.2,19208800,-13873200,58805,42688203760.0,40194
FUTSTK,INFY,29-Aug-24,1825.1,1850.0,1796.9,1846.4,1842.8,1823.65,1836.9,1846.4,31893200,13100400,48601,35518960220.0,31073
FUTSTK,INFY,26-Sep-24,1837.55,1861.0,1813.0,1857.75,1853.0,1834.5,1836.9,1857.75,279200,42000,517,380648820.0,483
FUTSTK,IOC,25-Jul-24,168.87,168.87,160.5,166.22,166.14,168.17,165.82,166.22,72666750,-29903250,11143,9001687305.0,7901
FUTSTK,IOC,29-Aug-24,169.27,169.67,161.53,167.31,167.15,169.25,165.82,167.31,85663500,30327375,10967,8915874240.0,7888
FUTSTK,IOC,26-Sep-24,170.31,170.51,163.0,168.5,168.15,170.47,165.82,168.5,2052375,316875,160,130721711.25,157
FUTSTK,IPCALAB,25-Jul-24,1221.55,1242.3,1188.4,1237.45,1237.1,1216.05,1241.2,1237.45,1470950,-325650,1967,1561715805.0,1836
FUTSTK,IPCALAB,29-Aug-24,1224.25,1247.75,1190.4,1242.1,1241.8,1220.2,1241.2,1242.1,1436500,371150,1734,1381503662.5,1617
FUTSTK,IPCALAB,26-Sep-24,1227.05,1240.0,1212.4,1240.0,1240.0,1220.95,1241.2,1257.45,20800,-2600,13,10374325.0,10
FUTSTK,IRCTC,25-Jul-24,1012.35,1016.6,940.0,972.0,973.25,1008.45,972.9,972.0,11664625,-3485125,14158,12201830550.0,13273
FUTSTK,IRCTC,29-Aug-24,1024.95,1024.95,942.85,975.55,976.35,1011.15,972.9,975.55,10342500,3610250,12809,11076737437.5,12086
FUTSTK,IRCTC,26-Sep-24,1019.25,1021.8,951.1,982.65,984.4,1019.0,972.9,982.65,392000,86625,265,229100856.25,244
FUTSTK,ITC,25-Jul-24,469.95,497.5,467.3,493.5,497.1,467.1,492.2,493.5,94840000,-18784000,44931,34650120560.0,36876
FUTSTK,ITC,29-Aug-24,472.0,500.7,470.45,496.95,500.15,470.15,492.2,496.95,72966400,30203200,41924,32565168720.0,34007
FUTSTK,ITC,26-Sep-24,474.6,504.0,474.2,500.3,503.35,473.15,492.2,500.3,1086400,363200,1161,911247280.0,864
FUTSTK,JINDALSTEL,25-Jul-24,954.5,961.0,925.1,952.75,950.65,953.8,952.8,952.75,8463125,-2726250,9951,5869156593.75,7745
FUTSTK,JINDALSTEL,29-Aug-24,958.0,966.9,929.15,957.65,955.85,958.5,952.8,957.65,9088125,2548125,8255,4897709468.75,6638
FUTSTK,JINDALSTEL,26-Sep-24,964.2,965.0,940.25,963.8,963.8,964.15,952.8,963.8,74375,11250,54,32289093.75,53
FUTSTK,JKCEMENT,25-Jul-24,4502.8,4510.0,4247.1,4467.5,4493.0,4473.75,4480.35,4467.5,197000,-183125,5197,2869110162.5,4599
FUTSTK,JKCEMENT,29-Aug-24,4471.9,4499.9,4160.0,4424.0,4445.0,4457.35,4480.35,4424.0,432750,153500,4809,2627727368.75,4084
FUTSTK,JKCEMENT,26-Sep-24,4489.9,4489.9,4229.2,4400.35,4400.35,4489.9,4480.35,4400.35,5125,1375,28,15171131.25,25
FUTSTK,JSWSTEEL,25-Jul-24,894.9,894.9,870.45,892.2,892.0,888.7,893.95,892.2,7572825,-5130000,13059,7783718186.25,9191
FUTSTK,JSWSTEEL,29-Aug-24,900.0,900.55,876.2,898.15,897.65,894.8,893.95,898.15,11209725,5209650,11059,6639520320.0,7480
FUTSTK,JSWSTEEL,26-Sep-24,894.3,907.5,886.0,905.1,903.5,901.8,893.95,905.1,91125,5400,39,23561955.0,36
FUTSTK,JUBLFOOD,25-Jul-24,579.0,579.0,551.0,563.05,561.7,571.0,561.25,563.05,7952500,-3366250,7023,4956713062.5,6272
FUTSTK,JUBLFOOD,29-Aug-24,566.45,566.45,540.65,557.0,556.65,558.3,561.25,557.0,14172500,3740000,7440,5172428687.5,6738
FUTSTK,JUBLFOOD,26-Sep-24,552.3,554.0,533.0,550.5,550.5,552.3,561.25,550.5,246250,11250,61,41541437.5,57
FUTSTK,KOTAKBANK,25-Jul-24,1764.85,1777.4,1739.35,1765.95,1764.85,1756.3,1768.9,1765.95,16218800,-8125200,40946,28833199260.0,34203
FUTSTK,KOTAKBANK,29-Aug-24,1779.55,1788.7,1751.35,1777.85,1775.55,1767.85,1768.9,1777.85,20850800,6044400,33810,23964080720.0,27006
FUTSTK,KOTAKBANK,26-Sep-24,1787.75,1800.0,1765.0,1789.8,1788.6,1782.05,1768.9,1789.8,272400,7600,275,196235860.0,261
FUTSTK,LALPATHLAB,25-Jul-24,3046.8,3082.15,2957.0,3030.2,3031.6,3057.05,3065.25,3030.2,402300,-234000,2763,2515353120.0,2624
FUTSTK,LALPATHLAB,29-Aug-24,3043.0,3080.0,2951.4,3027.25,3015.8,3064.8,3065.25,3027.25,547200,177600,2240,2034972345.0,2116
FUTSTK,LALPATHLAB,26-Sep-24,3043.0,3043.0,2995.0,3039.25,3039.25,3063.0,3065.25,3039.25,19500,300,10,9027540.0,10
FUTSTK,LAURUSLABS,25-Jul-24,441.15,444.75,420.5,430.8,430.6,442.55,430.45,430.8,11097600,-2279700,3948,2908094460.0,3660
FUTSTK,LAURUSLABS,29-Aug-24,446.0,447.45,420.25,433.85,433.0,444.9,430.45,433.85,9418000,3872600,4657,3448976575.0,4293
FUTSTK,LAURUSLABS,26-Sep-24,450.0,450.0,428.75,436.95,435.65,448.05,430.45,436.95,307700,51000,77,57707095.0,69
FUTSTK,LICHSGFIN,25-Jul-24,797.2,799.2,748.5,769.15,769.95,793.25,770.2,769.15,12061000,-6143000,16451,12874429100.0,14105
FUTSTK,LICHSGFIN,29-Aug-24,792.55,796.2,745.0,765.7,766.25,789.6,770.2,765.7,15568000,6786000,14785,11509884450.0,12763
FUTSTK,LICHSGFIN,26-Sep-24,799.95,799.95,751.65,772.5,771.1,794.75,770.2,772.5,183000,24000,72,56167200.0,71
FUTSTK,LT,25-Jul-24,3658.9,3709.2,3454.15,3533.05,3531.35,3646.9,3538.05,3533.05,5434050,-4326900,67793,36478717395.0,52376
FUTSTK,LT,29-Aug-24,3686.9,3734.55,3477.95,3557.1,3557.95,3671.8,3538.05,3557.1,11213100,4879500,67482,36466068637.5,50278
FUTSTK,LT,26-Sep-24,3720.0,3760.0,3502.25,3584.5,3584.7,3698.85,3538.05,3584.5,161550,85650,1242,672872092.5,1142
FUTSTK,LTF,25-Jul-24,174.33,175.46,165.0,174.67,174.53,173.91,174.5,174.67,29333188,-12216956,5993,4601713162.35,5370
FUTSTK,LTF,29-Aug-24,175.1,176.65,166.21,175.8,175.7,175.1,174.5,175.8,47573844,9490674,6264,4849201785.06,5583
FUTSTK,LTF,26-Sep-24,176.3,177.86,168.08,177.1,176.82,176.54,174.5,177.1,1686636,236486,101,78715079.02,94
FUTSTK,LTIM,25-Jul-24,5756.5,5765.0,5548.35,5692.8,5693.05,5724.55,5688.6,5692.8,1515900,-1033200,11714,9956592397.5,9757
FUTSTK,LTIM,29-Aug-24,5798.7,5802.1,5589.95,5730.65,5735.1,5762.8,5688.6,5730.65,2064300,870150,11447,9792187507.5,9374
FUTSTK,LTIM,26-Sep-24,5819.1,5820.0,5671.0,5775.0,5775.0,5793.5,5688.6,5775.0,25950,3150,43,37001985.0,40
FUTSTK,LTTS,25-Jul-24,5012.35,5146.75,4929.05,5125.65,5123.4,5009.15,5122.9,5125.65,321200,-325500,9597,4849379005.0,8357
FUTSTK,LTTS,29-Aug-24,4942.0,5097.5,4864.5,5076.65,5090.05,4942.3,5122.9,5076.65,1052300,226200,9140,4569313515.0,7917
FUTSTK,LTTS,26-Sep-24,4935.0,5107.7,4855.0,5057.4,5081.05,4922.35,5122.9,5057.4,39800,-2000,220,109996960.0,180
FUTSTK,LUPIN,25-Jul-24,1822.9,1822.9,1774.4,1801.5,1802.25,1809.15,1800.0,1801.5,5737075,-2572950,9416,7214055251.25,7040
FUTSTK,LUPIN,29-Aug-24,1825.05,1832.3,1788.0,1814.1,1816.4,1820.5,1800.0,1814.1,6490600,2861950,10149,7827622396.25,7602
