close,date,high,low,oi,open,symbol,time,volume
0.05,2020-02-20,0.05,0.05,1009650.0,0.05,NIFTY20FEB2012400CE,10:55:00,150
0.05,2020-02-20,0.05,0.05,1009650.0,0.05,NIFTY20FEB2012400CE,10:56:00,1125
0.1,2020-02-20,0.1,0.1,1008300.0,0.1,NIFTY20FEB2012400CE,10:58:00,75
0.1,2020-02-20,0.1,0.05,1008150.0,0.1,NIFTY20FEB2012400CE,11:00:00,1575
0.1,2020-02-20,0.1,0.1,1008150.0,0.1,NIFTY20FEB2012400CE,11:01:00,4575
0.1,2020-02-20,0.1,0.1,1008150.0,0.1,NIFTY20FEB2012400CE,11:02:00,4500
0.05,2020-02-20,0.1,0.05,997500.0,0.1,NIFTY20FEB2012400CE,11:03:00,300
0.1,2020-02-20,0.1,0.05,997500.0,0.05,NIFTY20FEB2012400CE,11:04:00,225
0.05,2020-02-20,0.1,0.05,993300.0,0.1,NIFTY20FEB2012400CE,11:08:00,150
0.05,2020-02-20,0.05,0.05,993300.0,0.05,NIFTY20FEB2012400CE,11:09:00,150
0.1,2020-02-20,0.1,0.05,993000.0,0.05,NIFTY20FEB2012400CE,11:12:00,9975
0.05,2020-02-20,0.1,0.05,993000.0,0.1,NIFTY20FEB2012400CE,11:13:00,49500
0.1,2020-02-20,0.1,0.05,993000.0,0.05,NIFTY20FEB2012400CE,11:14:00,9900
0.05,2020-02-20,0.1,0.05,973125.0,0.1,NIFTY20FEB2012400CE,11:15:00,75
0.1,2020-02-20,0.1,0.05,973125.0,0.05,NIFTY20FEB2012400CE,11:16:00,75
0.05,2020-02-20,0.1,0.05,972675.0,0.1,NIFTY20FEB2012400CE,11:17:00,300
0.05,2020-02-20,0.05,0.05,972675.0,0.05,NIFTY20FEB2012400CE,11:18:00,75
0.05,2020-02-20,0.05,0.05,972675.0,0.05,NIFTY20FEB2012400CE,11:19:00,75
0.1,2020-02-20,0.1,0.05,972225.0,0.05,NIFTY20FEB2012400CE,11:20:00,4875
0.05,2020-02-20,0.1,0.05,972225.0,0.1,NIFTY20FEB2012400CE,11:21:00,750
