Time,CE_OI,CE_CHNG_IN_OI,CE_Volume,CE_IV,CE_LTP,CE_CHNG,CE_BID_QTY,CE_BID_PRICE,CE_ASK_PRICE,CE_ASK_QTY,strikePrice,PE_CHNG_IN_OI,PE_Volume,PE_IV,PE_LTP,PE_CHNG,PE_BID_QTY,PE_BID_PRICE,PE_ASK_PRICE,PE_ASK_QTY,PE_OI,Nifty Current Price,COI_by_Volume_Call,COI_by_Volume_Put
12:59:24 PM,6909,703,14216,0.0,297.55,-99.2,700,297.75,298.5,1900,19100,27127,694718,11.08,19.15,3.649999999999999,11600,19.1,19.15,100,76348,19370.65,2.472566122678672,1.952374920471328
12:59:24 PM,1795,450,5254,6.45,254.3,-96.7,500,253.0,253.55,700,19150,26989,483082,10.84,25.55,5.75,5900,25.55,25.6,3200,46851,19370.65,4.282451465550057,2.793418094650597
12:59:24 PM,14773,4430,88469,7.4,213.25,-93.5,50,213.2,213.6,600,19200,49680,1066348,10.7,34.8,9.349999999999998,600,34.8,34.85,50,105909,19370.65,2.503701861669059,2.3294459219691883
12:59:24 PM,13907,4496,57962,8.04,175.9,-87.35,150,175.55,175.8,200,19250,358,727441,10.61,47.0,14.299999999999995,1850,46.85,46.95,350,59438,19370.65,3.878403091680757,0.0246068066001228
12:59:24 PM,48523,29143,394754,8.26,141.9,-84.0,150,141.75,142.0,450,19300,51972,1578049,10.57,63.05,19.8,4000,62.95,63.1,2700,127466,19370.65,3.691286218759025,1.646716927040922
12:59:24 PM,50361,43462,430247,8.45,111.8,-75.85000000000001,800,111.5,111.7,50,19350,41080,1243014,10.6,83.45,27.35,50,83.35,83.45,1250,74578,19370.65,5.050819645459469,1.6524351294514783
12:59:24 PM,209307,161520,1885246,8.58,85.6,-69.55000000000001,2550,85.45,85.65,1800,19400,61218,2716092,10.71,107.7,35.400000000000006,200,107.7,107.85,1700,165264,19370.65,4.283791080845683,1.1269500444020304
12:59:24 PM,122226,90029,1546342,8.68,63.85,-61.65,50,63.75,63.85,100,19450,2676,1411895,10.84,136.2,43.94999999999999,100,136.0,136.2,450,38224,19370.65,2.9110313242478054,0.094766253864487
12:59:24 PM,288954,186965,3066242,8.78,46.65,-51.50000000000001,50,46.6,46.65,1850,19500,-234,1907951,11.05,168.55,53.60000000000001,150,168.2,168.55,400,86647,19370.65,3.0487645789210376,-0.0061322329556681
12:59:24 PM,96820,72328,1365790,8.93,33.35,-41.49999999999999,200,33.4,33.5,8500,19550,5815,334220,11.38,205.0,63.400000000000006,450,205.2,205.5,150,12189,19370.65,2.647844837054013,0.8699359703189515
12:59:24 PM,146811,89592,1472666,9.08,23.45,-32.2,6700,23.4,23.5,8050,19600,6289,312409,11.89,244.45,72.19999999999999,200,243.75,244.05,150,16535,19370.65,3.0418302588638566,1.0065331024394304
12:59:24 PM,63155,-6531,796283,9.24,16.6,-23.15,2700,16.6,16.65,6350,19650,1959,47254,12.38,288.2,81.0,150,288.15,288.65,50,5787,19370.65,-0.4100928941092551,2.0728403944639604
12:59:24 PM,101642,49262,1118966,9.49,11.75,-17.0,3800,11.75,11.8,10450,19700,1591,67563,13.13,332.5,87.30000000000001,100,333.1,333.8,50,8080,19370.65,2.2012286342927307,1.177419593564525
12:59:24 PM,59907,36700,709869,9.77,8.55,-11.45,11450,8.5,8.55,5200,19750,370,5426,13.98,376.6,91.40000000000003,50,379.5,380.3,50,753,19370.65,2.584983990003789,3.40950976778474
12:59:24 PM,112932,65267,991072,10.11,6.35,-7.35,10250,6.3,6.35,20750,19800,673,15363,14.51,426.5,96.25,100,427.6,428.4,50,2812,19370.65,3.2927476510283813,2.190327410011065
12:59:24 PM,58519,21023,583297,10.56,4.9,-4.4,23550,4.9,4.95,4700,19850,51,524,15.18,475.3,99.2,700,474.4,475.55,700,161,19370.65,1.8020836726401817,4.866412213740458
12:59:24 PM,208851,150276,887872,11.15,4.25,-2.1,46200,4.25,4.3,34150,19900,463,2197,17.11,525.2,102.70000000000005,250,525.7,526.85,800,768,19370.65,8.46270633604844,10.53709604005462
12:59:24 PM,39113,28597,366195,11.62,3.45,-1.0499999999999998,55400,3.45,3.5,2350,19950,64,186,18.97,574.45,102.70000000000005,50,573.65,576.55,100,111,19370.65,3.904613662119909,17.20430107526882
12:59:24 PM,184759,101834,790366,12.3,3.2,-0.3499999999999996,71900,3.2,3.25,83950,20000,4318,9475,19.97,622.45,104.30000000000008,300,624.3,625.5,50,5448,19370.65,6.442205256805075,22.78627968337731
12:59:24 PM,50081,37367,205815,12.87,2.85,0.1,43350,2.85,2.9,41900,20050,24,83,19.86,670.5,4.600000000000023,550,674.3,675.85,550,32,19370.65,9.077812598693,14.457831325301203
12:59:24 PM,55994,18855,389365,13.42,2.5,0.25,50800,2.5,2.55,131100,20100,275,384,23.8,720.3,99.59999999999992,250,723.45,725.75,50,303,19370.65,2.421249983948224,35.80729166666667
12:59:24 PM,24364,15414,149251,14.0,2.3,0.3499999999999998,35550,2.25,2.3,37000,20150,-1,9,24.84,780.3,111.04999999999995,400,770.8,775.0,50,13,19370.65,5.1637844972563,-5.555555555555555
12:59:24 PM,74923,48302,262166,14.54,2.05,0.4499999999999997,75350,2.0,2.05,57750,20200,131,159,21.47,811.2,90.70000000000005,1850,819.95,824.85,200,146,19370.65,9.212102255822646,41.19496855345912
12:59:24 PM,12525,9679,61778,15.14,1.85,0.3500000000000001,36800,1.85,1.9,60800,20250,0,0,0.0,0.0,0.0,150,870.15,880.8,150,1,19370.65,7.833694842824307,
12:59:24 PM,31183,15793,155427,15.65,1.7,0.3499999999999998,68650,1.65,1.7,72500,20300,0,0,0.0,0.0,0.0,1500,901.85,939.8,400,0,19370.65,5.080520115552639,
12:59:24 PM,6395,4143,39608,16.39,1.65,0.3499999999999998,22150,1.65,1.7,25400,20350,0,0,0.0,0.0,0.0,300,965.2,989.7,300,2,19370.65,5.230004039587962,
12:59:24 PM,29726,10733,114721,16.77,1.45,0.1499999999999999,78950,1.45,1.5,57200,20400,5,10,0.0,929.85,29.850000000000023,50,1019.85,1039.4,50,6,19370.65,4.677870660123255,25.0
12:59:24 PM,10383,8651,53193,17.4,1.4,0.1999999999999999,15000,1.35,1.4,21800,20450,0,0,0.0,0.0,0.0,250,1061.75,1087.65,450,4,19370.65,8.131709059462711,
12:59:24 PM,55489,19211,327001,17.94,1.25,0.0,430000,1.25,1.3,141100,20500,69,78,26.54,1108.45,97.45000000000005,50,1119.55,1124.8,100,92,19370.65,2.9374527906642487,44.230769230769226
12:59:24 PM,2421,1312,20855,18.81,1.4,0.1999999999999999,6050,1.35,1.4,37900,20550,0,0,0.0,0.0,0.0,1650,1158.45,1183.4,1650,2,19370.65,3.145528650203788,
12:59:24 PM,17037,8864,79620,19.42,1.3,0.1500000000000001,42050,1.25,1.3,29700,20600,0,1,0.0,1118.9,-70.34999999999991,200,1217.25,1239.8,2300,2,19370.65,5.566440592815876,0.0
12:59:24 PM,2713,1996,22072,20.01,1.3,0.1999999999999999,21800,1.25,1.3,28950,20650,0,0,0.0,0.0,0.0,1650,1251.25,1283.25,300,0,19370.65,4.521565784704603,
12:59:24 PM,13359,7378,82759,20.5,1.2,0.05,25050,1.15,1.2,28000,20700,0,0,0.0,0.0,0.0,2100,1302.55,1333.25,150,0,19370.65,4.457521236361,
12:59:24 PM,3294,2767,26783,21.17,1.15,0.1499999999999999,36150,1.15,1.2,27200,20750,0,0,0.0,0.0,0.0,1050,1352.4,1383.2,150,0,19370.65,5.165590113131464,
12:59:24 PM,14661,9556,89781,21.73,1.15,0.1499999999999999,56100,1.1,1.15,32600,20800,0,0,0.0,0.0,0.0,1500,1401.45,1433.1,150,0,19370.65,5.321838696383422,
12:59:24 PM,4980,4346,36434,22.16,1.05,0.1,30350,1.0,1.05,16850,20850,0,0,0.0,0.0,0.0,300,1452.2,1483.15,1050,0,19370.65,5.964209255091398,
12:59:24 PM,32141,22937,112616,22.94,1.05,0.1,31600,1.05,1.1,78200,20900,0,0,0.0,0.0,0.0,150,1501.45,1552.65,100,0,19370.65,10.183721673652055,
12:59:24 PM,3652,0,19480,23.46,1.05,-6.5,13500,1.0,1.05,13850,20950,0,0,0.0,0.0,0.0,1500,1546.85,1597.55,150,0,19370.65,0.0,
12:59:24 PM,40132,0,158808,23.71,0.95,-5.75,194200,0.9,0.95,360600,21000,0,0,0.0,0.0,0.0,150,1620.65,1652.55,100,0,19370.65,0.0,
01:04:27 PM,34,4,8,0.0,2315.55,-109.44999999999982,100,2296.6,2371.55,1500,17050,10101,35496,39.4,1.55,-0.5999999999999999,44350,1.5,1.55,16100,23422,19370.45,25.0,14.228363759296824
01:04:27 PM,12,0,1,77.44,2382.0,27.94999999999981,150,2224.2,2307.2,250,17100,17336,75057,38.6,1.55,-0.6500000000000001,28350,1.5,1.55,42250,57383,19370.45,0.0,11.548556430446194
01:04:27 PM,0,0,2,69.33,2305.8,685.3500000000001,1500,2172.05,2272.3,1500,17150,2385,6753,37.93,1.6,-0.75,2550,1.55,1.6,3350,2670,19370.45,0.0,17.658818302976456
01:04:27 PM,30,0,0,0.0,0.0,0.0,150,2146.2,2196.45,200,17200,-1822,16601,37.26,1.55,-0.7,7200,1.5,1.6,5700,9614,19370.45,,-5.48762122763689
01:04:27 PM,20,0,0,0.0,0.0,0.0,1500,2074.45,2154.85,150,17250,1967,4967,36.7,1.7,-0.6500000000000001,5300,1.6,1.7,3550,2081,19370.45,,19.8006845178176
01:04:27 PM,38,0,0,0.0,0.0,0.0,150,2042.15,2104.8,150,17300,1327,13440,35.65,1.65,-0.6499999999999999,3200,1.6,1.65,4950,18371,19370.45,,4.9367559523809526
01:04:27 PM,31,0,0,0.0,0.0,0.0,1500,1977.45,2066.8,1500,17350,3274,11595,34.84,1.55,-0.9000000000000001,1250,1.55,1.6,7000,3736,19370.45,,14.118154376886588
01:04:27 PM,4,0,0,0.0,0.0,0.0,50,1923.95,2021.15,1500,17400,2646,21448,34.27,1.7,-0.8,19250,1.65,1.7,4200,19864,19370.45,,6.1684073107049615
01:04:27 PM,4,0,0,0.0,0.0,0.0,150,1897.6,1954.9,150,17450,1909,5231,33.36,1.65,-0.8000000000000003,3400,1.6,1.65,3100,2057,19370.45,,18.246989103421907
01:04:27 PM,132,-22,86,0.0,1885.05,-93.54999999999995,300,1869.5,1897.3,100,17500,-10360,142057,32.88,1.7,-0.8,12050,1.7,1.75,27950,88734,19370.45,-12.790697674418604,-3.646423618688273
01:04:27 PM,11,1,17,0.0,1840.8,-54.200000000000045,1050,1789.6,1857.95,1050,17550,2098,6669,31.96,1.65,-0.9500000000000002,4000,1.6,1.65,3200,2359,19370.45,2.9411764705882355,15.729494676863098
01:04:27 PM,13,0,0,0.0,0.0,0.0,300,1748.8,1800.8,250,17600,8119,62871,31.16,1.65,-0.8000000000000003,26400,1.6,1.65,5750,21587,19370.45,,6.456872007761925
01:04:27 PM,50,0,10,60.48,1822.85,2.849999999999909,50,1699.2,1752.1,50,17650,728,5063,30.35,1.7,-0.8499999999999999,950,1.65,1.7,11250,1568,19370.45,0.0,7.189413391269999
01:04:27 PM,72,0,0,0.0,0.0,0.0,300,1649.05,1703.4,950,17700,3083,27768,29.64,1.7,-0.9000000000000001,12500,1.65,1.7,11300,9532,19370.45,,5.551354076634976
01:04:27 PM,13,0,0,0.0,0.0,0.0,300,1599.1,1670.65,1500,17750,1076,5659,28.83,1.75,-0.8500000000000001,6050,1.7,1.75,6600,1590,19370.45,,9.50698003180774
01:04:27 PM,294,2,54,0.0,1560.0,-119.84999999999992,150,1575.05,1589.55,600,17800,962,17255,28.2,1.75,-0.8500000000000001,5200,1.75,1.8,26150,20583,19370.45,1.851851851851852,2.7875977977397857
01:04:27 PM,41,0,1,55.25,1623.55,-22.700000000000045,300,1499.3,1535.0,50,17850,809,6699,27.39,1.8,-0.8499999999999999,7200,1.75,1.8,7350,1593,19370.45,0.0,6.038214658904314
01:04:27 PM,57,0,0,0.0,0.0,0.0,300,1467.55,1499.3,2000,17900,3587,25515,26.66,1.85,-0.7999999999999998,18100,1.8,1.85,13350,15073,19370.45,,7.029198510679992
01:04:27 PM,89,0,1,0.0,1435.0,-105.0,300,1418.5,1450.4,1600,17950,2632,16940,25.93,1.9,-0.8999999999999999,6600,1.85,1.9,11200,4659,19370.45,0.0,7.768595041322314
01:04:27 PM,1018,12,98,0.0,1374.0,-104.04999999999995,150,1381.15,1386.5,150,18000,4374,149140,25.03,1.85,-0.8999999999999999,29450,1.8,1.85,25950,46479,19370.45,6.122448979591836,1.4664074024406597
01:04:27 PM,167,0,11,44.88,1400.25,-29.34999999999991,400,1315.3,1342.75,1950,18050,1605,14153,24.44,2.0,-0.7999999999999998,7100,1.95,2.0,17100,3175,19370.45,0.0,5.670175934430863
01:04:27 PM,323,-10,32,0.0,1294.6,-84.10000000000014,4300,1267.2,1291.4,150,18100,50,78284,23.69,2.05,-0.8500000000000001,33600,2.0,2.05,30050,33338,19370.45,-15.625,0.031935005876041
01:04:27 PM,75,0,2,42.61,1301.65,-23.34999999999991,250,1218.5,1250.5,100,18150,5788,25353,22.86,2.1,-0.7999999999999998,14600,2.1,2.15,10400,7983,19370.45,0.0,11.414822703427602
01:04:27 PM,159,-3,12,15.31,1196.4,-81.59999999999991,4250,1174.2,1194.9,3350,18200,4723,69086,22.1,2.2,-0.6499999999999999,56350,2.15,2.2,42850,22368,19370.45,-12.5,3.4182033986625364
01:04:27 PM,109,0,3,0.0,1127.8,-105.90000000000008,2250,1124.75,1142.95,2350,18250,1490,16853,21.4,2.25,-0.6499999999999999,11050,2.25,2.3,37300,3007,19370.45,0.0,4.4205779386459385
01:04:27 PM,390,39,115,0.0,1081.5,-97.20000000000005,350,1081.95,1084.1,350,18300,1467,52533,20.5,2.2,-0.8499999999999996,41400,2.2,2.25,40400,22262,19370.45,16.956521739130434,1.3962652047284565
01:04:27 PM,94,2,32,0.0,1025.75,-103.90000000000008,250,1020.4,1045.85,2500,18350,3327,21188,19.61,2.25,-0.75,29550,2.25,2.3,34200,5374,19370.45,3.125,7.851142155937323
01:04:27 PM,498,-25,86,17.43,997.95,-82.79999999999995,250,968.5,994.5,400,18400,4614,67586,18.83,2.3,-0.8500000000000001,13100,2.3,2.35,52250,18644,19370.45,-14.534883720930232,3.4134288166188265
01:04:27 PM,96,3,12,30.57,982.0,-43.34999999999991,150,915.85,941.15,250,18450,1746,29683,17.99,2.3,-0.9000000000000004,25950,2.3,2.35,33000,3350,19370.45,12.5,2.941077384361419
01:04:27 PM,3333,-30,336,0.0,876.3,-105.05000000000008,100,882.5,883.85,250,18500,20257,292888,17.31,2.5,-0.8999999999999999,59850,2.45,2.5,81650,96883,19370.45,-4.464285714285714,3.458147824424353
01:04:27 PM,90,-4,16,0.0,830.5,-104.85000000000002,50,827.6,837.75,150,18550,4033,44054,16.6,2.55,-1.0,6600,2.55,2.6,35950,6848,19370.45,-12.5,4.577336904707859
01:04:27 PM,1328,-46,165,0.0,779.0,-106.20000000000005,250,784.3,785.95,450,18600,29889,186572,16.04,2.95,-0.8499999999999996,33750,2.9,2.95,41550,56000,19370.45,-13.93939393939394,8.01004437964968
01:04:27 PM,290,43,383,0.0,729.2,-100.79999999999995,500,735.85,737.55,500,18650,2046,47584,15.29,3.05,-1.1000000000000003,6700,3.05,3.1,37250,5974,19370.45,5.613577023498695,2.149882313382649
01:04:27 PM,1731,36,782,0.0,689.0,-93.45000000000005,50,685.45,687.0,550,18700,-20310,295934,14.55,3.3,-1.4000000000000004,38500,3.3,3.35,15950,48296,19370.45,2.301790281329924,-3.431508376867815
01:04:27 PM,343,-4,149,0.0,637.85,-99.0,550,636.25,637.75,150,18750,1847,78381,13.91,3.7,-1.2000000000000002,9600,3.7,3.75,22100,15190,19370.45,-1.342281879194631,1.17821921128845
01:04:27 PM,2868,-290,831,0.0,587.1,-97.69999999999992,50,585.1,586.55,650,18800,42710,354608,13.23,4.05,-1.2999999999999998,18600,4.05,4.1,33300,79984,19370.45,-17.448856799037305,6.022142760456617
01:04:27 PM,488,12,153,0.0,540.35,-94.39999999999998,700,537.45,538.65,50,18850,19373,188358,12.73,4.9,-1.0499999999999998,22050,4.9,4.95,15200,29039,19370.45,3.92156862745098,5.142600792108644
01:04:27 PM,3246,-512,2155,0.0,490.5,-97.29999999999995,800,488.05,489.2,800,18900,21739,424042,12.19,5.85,-1.0,14800,5.85,5.9,14000,74729,19370.45,-11.879350348027842,2.56330740822843
01:04:27 PM,739,-10,180,0.0,444.15,-95.30000000000008,50,439.9,440.95,50,18950,16778,260814,11.79,7.55,-0.4500000000000002,2850,7.5,7.55,14100,32746,19370.45,-2.7777777777777777,3.21646844111129
01:04:27 PM,10814,-795,16295,0.0,393.5,-97.0,800,393.45,394.3,750,19000,49296,674765,11.54,10.4,0.3499999999999996,23700,10.3,10.35,100,116435,19370.45,-2.439398588524087,3.652827280608805
01:04:27 PM,802,90,1283,0.0,348.85,-94.64999999999998,150,346.4,347.05,200,19050,12222,356532,11.23,13.65,1.25,5450,13.65,13.7,11100,31879,19370.45,3.5074045206547155,1.7140116455184948
01:04:27 PM,6940,734,14821,5.72,300.75,-96.0,700,300.9,301.45,200,19100,27540,701023,10.98,18.3,2.8000000000000007,11600,18.25,18.35,15800,76761,19370.45,2.4762161797449567,1.964272213607828
01:04:27 PM,1819,474,5391,7.47,258.65,-92.35000000000002,700,258.2,258.75,150,19150,27091,489106,10.73,24.55,4.75,1550,24.55,24.6,7300,46953,19370.45,4.39621591541458,2.769440571164533
01:04:27 PM,14961,4618,89786,7.83,217.35,-89.4,300,217.4,217.5,100,19200,49928,1076848,10.57,32.95,7.5000000000000036,8500,32.95,33.05,2200,106157,19370.45,2.5716704163232573,2.3182473292423817
01:04:27 PM,14455,5044,59674,8.39,180.45,-82.80000000000001,50,180.65,180.9,250,19250,614,736018,10.5,45.4,12.699999999999996,500,45.35,45.4,750,59694,19370.45,4.226296209404431,0.0417109364173158
01:04:27 PM,48793,29413,404970,8.63,145.1,-80.80000000000001,750,144.75,145.0,300,19300,53099,1597664,10.48,60.65,17.4,4750,60.65,60.8,3650,128593,19370.45,3.631503568165543,1.6617699341037917
01:04:27 PM,50580,43681,443813,8.68,114.8,-72.85000000000001,600,114.65,114.8,200,19350,42353,1261518,10.51,80.2,24.1,1300,80.15,80.35,2300,75851,19370.45,4.92110415873352,1.6786522269202655
01:04:27 PM,210966,163179,1921768,8.86,88.05,-67.10000000000001,1700,88.15,88.35,2350,19400,61882,2734773,10.61,104.0,31.700000000000003,450,103.95,104.1,50,165928,19370.45,4.245543686855021,1.1313918924897972
01:04:27 PM,122434,90237,1559987,8.89,65.7,-59.8,2000,65.75,65.9,2900,19450,2676,1417168,10.83,132.5,40.25,250,132.4,132.6,150,38224,19370.45,2.8922356404252088,0.0944136474998024
01:04:27 PM,289216,187227,3089903,8.98,48.15,-50.00000000000001,4750,48.05,48.2,7450,19500,-200,1913844,10.95,165.0,50.05,150,164.95,165.1,250,86681,19370.45,3.029658212571721,-0.0052250862661742
01:04:27 PM,96794,72302,1374409,9.1,34.6,-40.24999999999999,5600,34.6,34.7,7000,19550,5814,335462,11.14,201.45,59.85,200,201.0,201.35,100,12188,19370.45,2.63029418462772,0.8665661088290179
01:04:27 PM,146490,89271,1484834,9.18,24.3,-31.35,8550,24.25,24.3,400,19600,6389,313890,11.48,240.0,67.75,100,240.05,240.4,1350,16635,19370.45,3.0060936104642,1.0177132116346492
01:04:27 PM,63219,-6467,800868,9.38,17.35,-22.4,10900,17.3,17.4,9700,19650,1902,47284,12.63,281.8,74.60000000000002,150,282.65,283.2,50,5730,19370.45,-0.4037494318664249,2.011251163184164
01:04:27 PM,101767,49387,1125711,9.6,12.1,-16.65,8950,12.05,12.1,5750,19700,1591,67667,13.02,326.95,81.75,500,328.4,329.0,50,8080,19370.45,2.1935914279952846,1.1756099723646682
01:04:27 PM,59841,36634,713285,9.88,8.8,-11.2,5450,8.75,8.8,18750,19750,374,5429,13.38,374.7,89.5,650,375.0,375.8,200,757,19370.45,2.56797773680927,3.4444649106649474
01:04:27 PM,112574,64909,997150,10.21,6.5,-7.199999999999999,15300,6.5,6.55,17700,19800,670,15437,14.71,421.55,91.3,100,421.8,422.6,250,2809,19370.45,3.2547259690116834,2.170110772818553
01:04:27 PM,58455,20959,585174,10.6,5.05,-4.250000000000001,25150,5.0,5.05,11600,19850,51,524,15.61,475.3,99.2,50,469.45,470.6,700,161,19370.45,1.7908348627929471,4.866412213740458
01:04:27 PM,209715,151140,891311,11.2,4.35,-2.0,41100,4.3,4.35,30600,19900,467,2197,16.78,525.2,102.70000000000005,100,519.5,520.35,100,772,19370.45,8.478522087127837,10.628129267182524
01:04:27 PM,38959,28443,366845,11.69,3.55,-0.9500000000000002,20900,3.5,3.55,43900,19950,64,186,17.79,574.45,102.70000000000005,450,566.9,570.35,100,111,19370.45,3.876705420545462,17.20430107526882
01:04:27 PM,185082,102157,792582,12.36,3.2,-0.3499999999999996,97650,3.2,3.25,54400,20000,4317,9485,18.49,618.85,100.70000000000005,1650,618.15,619.6,600,5447,19370.45,6.444569773222203,22.75698471270427
01:04:27 PM,50051,37337,206941,12.99,2.85,0.1,63600,2.85,2.9,15100,20050,24,83,19.13,670.5,4.600000000000023,100,668.0,669.55,550,32,19370.45,9.021170285250385,14.457831325301203
01:04:27 PM,55849,18710,393239,13.53,2.55,0.2999999999999998,137750,2.5,2.55,29650,20100,275,385,20.16,721.05,100.34999999999992,150,715.95,719.6,50,303,19370.45,2.37896037778552,35.714285714285715
01:04:27 PM,24287,15337,149398,14.06,2.3,0.3499999999999998,51750,2.25,2.3,20850,20150,-1,9,23.61,780.3,111.04999999999995,100,765.75,770.75,150,13,19370.45,5.132933506472644,-5.555555555555555
01:04:27 PM,76046,49425,264799,14.59,2.0,0.3999999999999999,59450,2.0,2.05,103600,20200,131,159,19.45,811.2,90.70000000000005,100,816.2,819.25,100,146,19370.45,9.332550349510385,41.19496855345912
01:04:27 PM,12514,9668,62058,15.19,1.85,0.3500000000000001,43800,1.85,1.9,52800,20250,0,0,0.0,0.0,0.0,250,857.9,880.8,150,1,19370.45,7.789487253859293,
01:04:27 PM,31167,15777,155852,15.76,1.65,0.2999999999999998,88450,1.65,1.7,60700,20300,0,0,0.0,0.0,0.0,400,901.8,939.8,400,0,19370.45,5.061532736185612,
01:04:27 PM,6306,4054,39906,16.43,1.7,0.3999999999999999,26900,1.65,1.7,17150,20350,0,0,0.0,0.0,0.0,300,952.2,989.7,300,2,19370.45,5.079436676189045,
01:04:27 PM,29714,10721,115848,16.94,1.5,0.1999999999999999,106650,1.5,1.55,51700,20400,5,10,0.0,929.85,29.850000000000023,50,1014.9,1039.4,50,6,19370.45,4.627183896139769,25.0
01:04:27 PM,10448,8716,53613,17.51,1.4,0.1999999999999999,31350,1.35,1.4,19050,20450,0,0,0.0,0.0,0.0,150,1064.9,1087.65,450,4,19370.45,8.128625519929868,
01:04:27 PM,55800,19522,330256,18.13,1.35,0.1,204000,1.3,1.35,222500,20500,69,78,23.86,1108.45,97.45000000000005,50,1115.0,1120.5,100,92,19370.45,2.955585969672012,44.230769230769226
01:04:27 PM,2383,1274,20905,18.82,1.4,0.1999999999999999,10500,1.35,1.4,36100,20550,0,0,0.0,0.0,0.0,1400,1158.45,1183.4,1650,2,19370.45,3.047117914374552,
01:04:27 PM,17662,9489,80737,19.43,1.35,0.2000000000000001,54200,1.3,1.35,24550,20600,0,1,0.0,1118.9,-70.34999999999991,2500,1201.85,1239.8,2300,2,19370.45,5.876487855630009,0.0
01:04:27 PM,2772,2055,22238,20.11,1.3,0.1999999999999999,27250,1.25,1.3,22700,20650,0,0,0.0,0.0,0.0,1650,1251.25,1283.25,300,0,19370.45,4.620469466678658,
01:04:27 PM,13344,7363,83538,20.6,1.2,0.05,21650,1.2,1.25,34050,20700,0,0,0.0,0.0,0.0,2100,1302.55,1333.25,150,0,19370.45,4.406976465799995,
01:04:27 PM,3212,2685,27103,21.27,1.25,0.25,21600,1.2,1.25,23000,20750,0,0,0.0,0.0,0.0,1050,1352.4,1383.2,150,0,19370.45,4.953326200051655,
01:04:27 PM,14554,9449,91212,21.83,1.1,0.1,61250,1.1,1.15,87950,20800,0,0,0.0,0.0,0.0,300,1401.4,1433.1,150,0,19370.45,5.179691268692716,
01:04:27 PM,4970,4336,37111,22.26,1.0,0.05,34900,1.0,1.05,18150,20850,0,0,0.0,0.0,0.0,300,1452.2,1483.15,1050,0,19370.45,5.841933658484008,
01:04:27 PM,32124,22920,112770,22.91,1.1,0.1500000000000001,35950,1.05,1.1,77050,20900,0,0,0.0,0.0,0.0,1500,1486.95,1552.65,100,0,19370.45,10.162277201383349,
01:04:27 PM,3652,0,19505,23.56,1.0,-6.55,16000,1.0,1.05,15500,20950,0,0,0.0,0.0,0.0,150,1548.5,1597.55,150,0,19370.45,0.0,
01:04:27 PM,40054,0,161877,23.8,0.95,-5.75,682850,0.9,0.95,314700,21000,0,0,0.0,0.0,0.0,550,1617.2,1652.55,100,0,19370.45,0.0,
01:09:30 PM,34,4,8,0.0,2315.55,-109.44999999999982,100,2296.6,2371.55,1500,17050,9985,35645,39.4,1.55,-0.5999999999999999,25300,1.5,1.55,11200,23306,19362.55,25.0,14.00617197362884
01:09:30 PM,12,0,1,77.44,2382.0,27.94999999999981,150,2224.2,2307.2,250,17100,17336,75700,38.6,1.5,-0.7000000000000002,26850,1.45,1.5,60750,57383,19362.55,0.0,11.450462351387054
01:09:30 PM,0,0,2,69.33,2305.8,685.3500000000001,1500,2172.05,2272.3,1500,17150,2385,6754,37.93,1.55,-0.8,5650,1.55,1.6,3550,2670,19362.55,0.0,17.656203731122297
01:09:30 PM,30,0,0,0.0,0.0,0.0,150,2146.2,2196.45,200,17200,-1906,16610,37.26,1.5,-0.75,7550,1.5,1.55,5000,9530,19362.55,,-5.737507525586995
01:09:30 PM,20,0,0,0.0,0.0,0.0,150,2074.4,2154.8,1500,17250,1967,4967,36.7,1.7,-0.6500000000000001,4950,1.6,1.65,3900,2081,19362.55,,19.8006845178176
01:09:30 PM,38,0,0,0.0,0.0,0.0,150,2042.15,2104.75,1500,17300,1234,13464,35.65,1.6,-0.6999999999999997,7000,1.6,1.65,7350,18278,19362.55,,4.5825906120023765
01:09:30 PM,31,0,0,0.0,0.0,0.0,1500,1977.45,2066.8,1500,17350,3274,11596,34.84,1.55,-0.9000000000000001,13350,1.5,1.55,6950,3736,19362.55,,14.116936874784408
01:09:30 PM,4,0,0,0.0,0.0,0.0,50,1923.95,2021.15,1500,17400,2646,21728,34.27,1.7,-0.8,15500,1.65,1.7,8050,19864,19362.55,,6.088917525773196
01:09:30 PM,4,0,0,0.0,0.0,0.0,150,1897.6,1954.85,1500,17450,1909,5231,33.36,1.65,-0.8000000000000003,3700,1.6,1.65,3100,2057,19362.55,,18.246989103421907
01:09:30 PM,131,-23,87,0.0,1885.05,-93.54999999999995,800,1871.1,1884.9,100,17500,-10495,142526,32.88,1.75,-0.75,44500,1.7,1.75,48650,88599,19362.55,-13.218390804597702,-3.681784376183995
01:09:30 PM,11,1,17,0.0,1840.8,-54.200000000000045,1050,1789.6,1857.9,1500,17550,2098,6687,31.96,1.65,-0.9500000000000002,4100,1.6,1.65,2600,2359,19362.55,2.9411764705882355,15.687154179751758
01:09:30 PM,13,0,0,0.0,0.0,0.0,300,1748.8,1800.75,1500,17600,8089,63311,31.16,1.65,-0.8000000000000003,20300,1.65,1.7,24950,21557,19362.55,,6.388305349781239
01:09:30 PM,50,0,10,60.48,1822.85,2.849999999999909,50,1699.2,1752.05,1500,17650,743,5081,30.35,1.65,-0.8999999999999999,4800,1.65,1.7,8700,1583,19362.55,0.0,7.311552843928361
