Date,Time,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
2024-02-09,14:16,145.5,356500,4331400,7200,-3.9499999999999886,SB,172.8,209950,3315500,0,3.850000000000023,0,-7200.0,0.0,-7200.0,-491950,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,906900,414950
2024-02-09,14:17,145.85,193600,4331400,0,0.3499999999999943,0,172.15,98900,3321250,5750,-0.6500000000000057,SB,0.0,5750.0,5750.0,-486200,0.0,0.0,0.0,0.0,0.0,5750.0,0.0,0.0,0.0,5750.0,906900,420700
2024-02-09,14:20,154.6,487600,4513150,181750,8.75,LB,162.6,279250,3455350,134100,-9.550000000000011,SB,0.0,134100.0,134100.0,-352100,181750.0,0.0,0.0,0.0,0.0,134100.0,0.0,0.0,0.0,134100.0,906900,554800
2024-02-09,14:23,156.15,264400,4614200,101050,1.5500000000000114,LB,164.4,150450,3466000,10650,1.8000000000000114,LB,0.0,0.0,0.0,-352100,101050.0,0.0,0.0,0.0,10650.0,0.0,0.0,0.0,0.0,0.0,906900,554800
2024-02-09,14:26,147.55,220500,4700100,85900,-8.599999999999994,SB,172.0,152600,3497150,31150,7.599999999999994,LB,-85900.0,0.0,-85900.0,-438000,0.0,85900.0,0.0,0.0,31150.0,0.0,0.0,0.0,85900.0,0.0,992800,554800
2024-02-09,14:29,152.25,231350,4754400,54300,4.699999999999989,LB,167.7,149200,3488450,-8700,-4.300000000000011,LC,0.0,-0.0,0.0,-438000,54300.0,0.0,0.0,0.0,0.0,0.0,-8700.0,0.0,0.0,0.0,992800,554800
2024-02-09,14:32,154.2,306150,4785150,30750,1.9499999999999889,LB,163.15,199500,3494550,6100,-4.549999999999983,SB,0.0,6100.0,6100.0,-431900,30750.0,0.0,0.0,0.0,0.0,6100.0,0.0,0.0,0.0,6100.0,992800,560900
2024-02-09,14:35,148.7,456150,4810200,25050,-5.5,SB,168.3,320800,3515900,21350,5.150000000000006,LB,-25050.0,0.0,-25050.0,-456950,0.0,25050.0,0.0,0.0,21350.0,0.0,0.0,0.0,25050.0,0.0,1017850,560900
2024-02-09,14:38,153.95,385300,4861600,51400,5.25,LB,161.3,434050,3434500,-81400,-7.0,LC,0.0,-0.0,0.0,-456950,51400.0,0.0,0.0,0.0,0.0,0.0,-81400.0,0.0,0.0,0.0,1017850,560900
2024-02-09,14:41,155.45,326750,4953950,92350,1.5,LB,158.4,165700,3377300,-57200,-2.9000000000000057,LC,0.0,-0.0,0.0,-456950,92350.0,0.0,0.0,0.0,0.0,0.0,-57200.0,0.0,0.0,0.0,1017850,560900
2024-02-09,14:44,148.7,221000,4997800,43850,-6.75,SB,167.1,135700,3460850,83550,8.699999999999989,LB,-43850.0,0.0,-43850.0,-500800,0.0,43850.0,0.0,0.0,83550.0,0.0,0.0,0.0,43850.0,0.0,1061700,560900
2024-02-09,14:47,149.6,193350,4983550,-14250,0.9000000000000057,SC,166.8,108650,3404900,-55950,-0.2999999999999829,LC,14250.0,-0.0,14250.0,-486550,0.0,0.0,0.0,-14250.0,0.0,0.0,-55950.0,0.0,-14250.0,0.0,1047450,560900
2024-02-09,14:50,152.2,185350,5021150,37600,2.5999999999999943,LB,165.0,89100,3391200,-13700,-1.8000000000000114,LC,0.0,-0.0,0.0,-486550,37600.0,0.0,0.0,0.0,0.0,0.0,-13700.0,0.0,0.0,0.0,1047450,560900
2024-02-09,14:53,152.65,131200,4970150,-51000,0.450000000000017,SC,164.7,166650,3387850,-3350,-0.3000000000000113,LC,51000.0,-0.0,51000.0,-435550,0.0,0.0,0.0,-51000.0,0.0,0.0,-3350.0,0.0,-51000.0,0.0,996450,560900
2024-02-09,14:56,150.1,205650,4978750,8600,-2.550000000000012,SB,166.35,110750,3410950,23100,1.6500000000000057,LB,-8600.0,0.0,-8600.0,-444150,0.0,8600.0,0.0,0.0,23100.0,0.0,0.0,0.0,8600.0,0.0,1005050,560900
2024-02-09,14:59,146.85,318500,5020550,41800,-3.25,SB,169.9,222350,3426300,15350,3.550000000000012,LB,-41800.0,0.0,-41800.0,-485950,0.0,41800.0,0.0,0.0,15350.0,0.0,0.0,0.0,41800.0,0.0,1046850,560900
2024-02-09,15:02,146.35,354950,4850150,-170400,-0.5,LC,168.15,229600,3283050,-143250,-1.75,LC,-0.0,-0.0,-0.0,-485950,0.0,0.0,-170400.0,0.0,0.0,0.0,-143250.0,0.0,0.0,0.0,1046850,560900
2024-02-09,15:05,151.35,344300,4882000,31850,5.0,LB,160.0,191800,3296400,13350,-8.150000000000006,SB,0.0,13350.0,13350.0,-472600,31850.0,0.0,0.0,0.0,0.0,13350.0,0.0,0.0,0.0,13350.0,1046850,574250
2024-02-09,15:08,155.95,454600,4750300,-131700,4.599999999999994,SC,151.65,298550,3326050,29650,-8.349999999999994,SB,131700.0,29650.0,161350.0,-311250,0.0,0.0,0.0,-131700.0,0.0,29650.0,0.0,0.0,-131700.0,29650.0,915150,603900
2024-02-09,15:11,155.75,588500,4539950,-210350,-0.1999999999999886,LC,150.75,329650,3346600,20550,-0.9000000000000057,SB,-0.0,20550.0,20550.0,-290700,0.0,0.0,-210350.0,0.0,0.0,20550.0,0.0,0.0,0.0,20550.0,915150,624450
2024-02-09,15:14,149.6,368350,4427500,-112450,-6.150000000000006,LC,156.9,302200,3332800,-13800,6.150000000000006,SC,-0.0,-13800.0,-13800.0,-304500,0.0,0.0,-112450.0,0.0,0.0,0.0,0.0,-13800.0,0.0,-13800.0,915150,610650
2024-02-09,15:17,149.4,261550,4318400,-109100,-0.1999999999999886,LC,157.0,209450,3197950,-134850,0.0999999999999943,SC,-0.0,-134850.0,-134850.0,-439350,0.0,0.0,-109100.0,0.0,0.0,0.0,0.0,-134850.0,0.0,-134850.0,915150,475800
2024-02-09,15:20,145.8,358650,4199950,-118450,-3.5999999999999943,LC,159.85,365650,3011050,-186900,2.8499999999999943,SC,-0.0,-186900.0,-186900.0,-626250,0.0,0.0,-118450.0,0.0,0.0,0.0,0.0,-186900.0,0.0,-186900.0,915150,288900
2024-02-09,15:23,145.1,175850,4074750,-125200,-0.700000000000017,LC,156.95,144050,2852700,-158350,-2.9000000000000057,LC,-0.0,-0.0,-0.0,-626250,0.0,0.0,-125200.0,0.0,0.0,0.0,-158350.0,0.0,0.0,0.0,915150,288900
2024-02-09,15:26,147.1,269750,3952550,-122200,2.0,SC,150.65,201800,2736000,-116700,-6.299999999999983,LC,122200.0,-0.0,122200.0,-504050,0.0,0.0,0.0,-122200.0,0.0,0.0,-116700.0,0.0,-122200.0,0.0,792950,288900
2024-02-09,15:29,147.0,434450,3784100,-168450,-0.0999999999999943,LC,148.15,246700,2647750,-88250,-2.5,LC,-0.0,-0.0,-0.0,-504050,0.0,0.0,-168450.0,0.0,0.0,0.0,-88250.0,0.0,0.0,0.0,792950,288900
