Date,Time,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
2024-02-09,14:20,181.2,250550,2027550,-13550,9.149999999999975,SC,139.7,163800,1939950,-49800,-8.800000000000011,LC,13550.0,-0.0,13550.0,-367100,0.0,0.0,0.0,-13550.0,0.0,0.0,-49800.0,0.0,-13550.0,0.0,863950,496850
2024-02-09,14:23,183.05,125000,2027200,-350,1.8500000000000227,SC,141.3,69150,1974900,34950,1.6000000000000227,LB,350.0,0.0,350.0,-366750,0.0,0.0,0.0,-350.0,34950.0,0.0,0.0,0.0,-350.0,0.0,863600,496850
2024-02-09,14:26,173.3,118900,2054200,27000,-9.75,SB,148.0,107300,2012200,37300,6.699999999999989,LB,-27000.0,0.0,-27000.0,-393750,0.0,27000.0,0.0,0.0,37300.0,0.0,0.0,0.0,27000.0,0.0,890600,496850
2024-02-09,14:29,178.6,116650,2091950,37750,5.299999999999983,LB,144.3,71600,2014950,2750,-3.6999999999999886,SB,0.0,2750.0,2750.0,-391000,37750.0,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,0.0,2750.0,890600,499600
2024-02-09,14:32,180.85,181350,2070450,-21500,2.25,SC,140.1,132400,2016900,1950,-4.200000000000017,SB,21500.0,1950.0,23450.0,-367550,0.0,0.0,0.0,-21500.0,0.0,1950.0,0.0,0.0,-21500.0,1950.0,869100,501550
2024-02-09,14:35,175.0,223800,2083650,13200,-5.849999999999994,SB,144.7,209200,2043750,26850,4.599999999999994,LB,-13200.0,0.0,-13200.0,-380750,0.0,13200.0,0.0,0.0,26850.0,0.0,0.0,0.0,13200.0,0.0,882300,501550
2024-02-09,14:38,180.9,211350,2081350,-2300,5.900000000000006,SC,138.5,174050,2053850,10100,-6.199999999999989,SB,2300.0,10100.0,12400.0,-368350,0.0,0.0,0.0,-2300.0,0.0,10100.0,0.0,0.0,-2300.0,10100.0,880000,511650
2024-02-09,14:41,182.95,134300,2082850,1500,2.049999999999983,LB,135.7,98150,2091050,37200,-2.800000000000012,SB,0.0,37200.0,37200.0,-331150,1500.0,0.0,0.0,0.0,0.0,37200.0,0.0,0.0,0.0,37200.0,880000,548850
2024-02-09,14:44,174.95,79800,2076650,-6200,-8.0,LC,143.8,112850,2073350,-17700,8.100000000000023,SC,-0.0,-17700.0,-17700.0,-348850,0.0,0.0,-6200.0,0.0,0.0,0.0,0.0,-17700.0,0.0,-17700.0,880000,531150
2024-02-09,14:47,176.1,107150,2070500,-6150,1.1500000000000057,SC,143.7,91050,2079000,5650,-0.1000000000000227,SB,6150.0,5650.0,11800.0,-337050,0.0,0.0,0.0,-6150.0,0.0,5650.0,0.0,0.0,-6150.0,5650.0,873850,536800
2024-02-09,14:50,178.85,85700,2085700,15200,2.75,LB,141.85,70100,2114250,35250,-1.8499999999999943,SB,0.0,35250.0,35250.0,-301800,15200.0,0.0,0.0,0.0,0.0,35250.0,0.0,0.0,0.0,35250.0,873850,572050
2024-02-09,14:53,179.5,85300,2071650,-14050,0.6500000000000057,SC,141.4,72050,2082400,-31850,-0.4499999999999886,LC,14050.0,-0.0,14050.0,-287750,0.0,0.0,0.0,-14050.0,0.0,0.0,-31850.0,0.0,-14050.0,0.0,859800,572050
2024-02-09,14:56,176.75,124250,2066150,-5500,-2.75,LC,142.95,111600,2096150,13750,1.549999999999983,LB,-0.0,0.0,0.0,-287750,0.0,0.0,-5500.0,0.0,13750.0,0.0,0.0,0.0,0.0,0.0,859800,572050
2024-02-09,14:59,173.4,176100,2046750,-19400,-3.3499999999999943,LC,145.95,204400,2086300,-9850,3.0,SC,-0.0,-9850.0,-9850.0,-297600,0.0,0.0,-19400.0,0.0,0.0,0.0,0.0,-9850.0,0.0,-9850.0,859800,562200
2024-02-09,15:02,172.45,177200,2001250,-45500,-0.950000000000017,LC,144.6,158050,2001200,-85100,-1.3499999999999943,LC,-0.0,-0.0,-0.0,-297600,0.0,0.0,-45500.0,0.0,0.0,0.0,-85100.0,0.0,0.0,0.0,859800,562200
2024-02-09,15:05,178.35,165600,1990400,-10850,5.900000000000006,SC,137.25,122150,2027650,26450,-7.349999999999994,SB,10850.0,26450.0,37300.0,-260300,0.0,0.0,0.0,-10850.0,0.0,26450.0,0.0,0.0,-10850.0,26450.0,848950,588650
2024-02-09,15:08,183.5,265700,1917050,-73350,5.150000000000006,SC,129.5,212450,2018600,-9050,-7.75,LC,73350.0,-0.0,73350.0,-186950,0.0,0.0,0.0,-73350.0,0.0,0.0,-9050.0,0.0,-73350.0,0.0,775600,588650
2024-02-09,15:11,183.45,299500,1805350,-111700,-0.0500000000000113,LC,128.55,197250,1961100,-57500,-0.9499999999999886,LC,-0.0,-0.0,-0.0,-186950,0.0,0.0,-111700.0,0.0,0.0,0.0,-57500.0,0.0,0.0,0.0,775600,588650
2024-02-09,15:14,177.1,164750,1743650,-61700,-6.349999999999994,LC,133.9,154500,1896700,-64400,5.349999999999994,SC,-0.0,-64400.0,-64400.0,-251350,0.0,0.0,-61700.0,0.0,0.0,0.0,0.0,-64400.0,0.0,-64400.0,775600,524250
2024-02-09,15:17,176.35,108500,1643100,-100550,-0.75,LC,133.9,116950,1797150,-99550,0.0,0,-0.0,0.0,0.0,-251350,0.0,0.0,-100550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775600,524250
2024-02-09,15:20,172.35,147150,1601000,-42100,-4.0,LC,136.6,174450,1723300,-73850,2.6999999999999886,SC,-0.0,-73850.0,-73850.0,-325200,0.0,0.0,-42100.0,0.0,0.0,0.0,0.0,-73850.0,0.0,-73850.0,775600,450400
2024-02-09,15:23,171.9,97100,1554550,-46450,-0.4499999999999886,LC,134.35,89250,1650750,-72550,-2.25,LC,-0.0,-0.0,-0.0,-325200,0.0,0.0,-46450.0,0.0,0.0,0.0,-72550.0,0.0,0.0,0.0,775600,450400
2024-02-09,15:26,174.85,70200,1491150,-63400,2.9499999999999886,SC,128.75,108550,1602600,-48150,-5.599999999999994,LC,63400.0,-0.0,63400.0,-261800,0.0,0.0,0.0,-63400.0,0.0,0.0,-48150.0,0.0,-63400.0,0.0,712200,450400
2024-02-09,15:29,174.0,187400,1386900,-104250,-0.8499999999999943,LC,126.0,160200,1467950,-134650,-2.75,LC,-0.0,-0.0,-0.0,-261800,0.0,0.0,-104250.0,0.0,0.0,0.0,-134650.0,0.0,0.0,0.0,712200,450400
