Date,Time,open,high,low,close,EMA 9,Recorded EMA9,Delta,EMA 21,Recorded EMA 21,DELTA,EMA 50,Recorded EMA 50,DELTA,EMA 200,Recorded EMA 200,DELTA,,0.2
02-08-2023,12:55,189,189.2,186.65,187.15,195.3826285,,,198.4210556,,,199.3262622,,,221.0017407,,,,
02-08-2023,12:56,187.15,187.9,186.65,186.65,193.6361028,,,197.3509607,,,198.8291499,,,220.6599409,,,,
02-08-2023,12:57,186.65,188.4,186.45,187.2,192.3488822,,,196.4281471,,,198.3731012,,,220.3270144,,,,
02-08-2023,12:58,187.2,188.4,184.95,185.85,191.0491058,,,195.4664983,,,197.8819952,,,219.9839682,,,,
02-08-2023,12:59,185.85,185.85,183.25,183.25,189.4892846,,,194.3559086,,,197.3081869,,,219.6184652,,,,
02-08-2023,13:00,183.25,187.05,183.25,186.15,188.8214277,,,193.6099177,,,196.8706074,,,219.2854539,,,,
02-08-2023,13:01,186.15,188.85,186.05,188.65,188.7871422,,,193.1590165,,,196.5482281,,,218.9806312,,,,
02-08-2023,13:02,188.65,190,187.6,188.05,188.6397137,,,192.694561,,,196.2149616,,,218.6728714,,,,
02-08-2023,13:03,188.05,188.05,186.05,186.7,188.251771,,,192.1496014,,,195.8418229,,,218.3547413,,,,
02-08-2023,13:04,186.7,186.7,184,184,187.4014168,,,191.4087293,,,195.3774339,,,218.0129116,,,,
02-08-2023,13:05,184,185.85,184,185.25,186.9711334,,,190.8488454,,,194.9802765,,,217.6869207,,,,
02-08-2023,13:06,185.25,186.5,185.25,186.45,186.8669067,,,190.4489507,,,194.6457532,,,217.3761133,,,,
02-08-2023,13:07,186.45,187.35,186.45,187,186.8935254,,,190.1354101,,,194.3459173,,,217.073871,,,,
02-08-2023,13:08,187,191.15,187,191.15,187.7448203,,,190.2276454,,,194.2205862,,,216.8159285,,,,
02-08-2023,13:09,191.15,191.15,189.65,189.65,188.1258563,,,190.1751323,,,194.0413461,,,216.5456275,,,,
02-08-2023,13:10,189.65,190,189.65,190,188.500685,,,190.1592112,,,193.8828607,,,216.2814985,,,,
02-08-2023,13:11,190,190,188.25,188.85,188.570548,,,190.0401921,,,193.685492,,,216.0085551,,,,
02-08-2023,13:12,188.85,190,188.85,188.85,188.6264384,,,189.9319929,,,193.4958634,,,215.7383275,,,,
02-08-2023,13:13,188.4,188.4,182.6,182.6,187.4211507,,,189.2654488,,,193.0685712,,,215.4086011,,,,
02-08-2023,13:14,182.6,183.6,177.65,178.6,185.6569206,,,188.2958635,,,192.5011717,,,215.0423555,,,,
02-08-2023,13:15,178.6,178.65,175.7,177.15,183.9555365,,,187.2826042,,,191.8991601,,,214.6653266,,,,
02-08-2023,13:16,177.15,177.15,175,175.9,182.3444292,,,186.247823,,,191.2717371,,,214.2796116,,,,
02-08-2023,13:17,175.9,178,175.9,176.7,181.2155433,,,185.37984,,,190.7002918,,,213.9056944,,,,
02-08-2023,13:18,176.7,179.6,176.7,178,180.5724347,,,184.7089461,,,190.2022372,,,213.5484328,,,,
02-08-2023,13:19,178,179.75,177.7,179.4,180.3379477,,,184.2263151,,,189.7786167,,,213.2086559,,,,
02-08-2023,13:20,179.4,179.4,177,177.45,179.7603582,,,183.6102871,,,189.2951376,,,212.8528573,,,,
02-08-2023,13:21,178.7,178.7,172.55,172.55,178.3182866,,,182.6048075,,,188.6384603,,,212.4518438,,,,
02-08-2023,13:22,173.1,174.25,172,172.3,177.1146292,,,181.6680077,,,187.9977312,,,212.052333,,,,
02-08-2023,13:23,172.3,173.95,169.35,169.75,175.6417034,,,180.5845535,,,187.2821282,,,211.6314248,,,,
02-08-2023,13:24,170.4,170.4,165.05,165.6,173.6333627,,,179.2223228,,,186.4318419,,,211.1734121,,,,
02-08-2023,13:25,165.7,169.15,165.6,167.5,172.4066902,,,178.1566581,,,185.6894108,,,210.7388616,,,,
02-08-2023,13:26,167.05,168.4,166.8,167.3,171.3853521,,,177.1696902,,,184.9682516,,,210.306645,,,,
02-08-2023,13:27,167.3,167.3,161.75,163,169.7082817,,,175.8815378,,,184.1067447,,,209.8359438,,,,
02-08-2023,13:28,163,164.85,161.55,164.85,168.7366254,,,174.8786718,,,183.3515722,,,209.3883337,,,,
02-08-2023,13:29,163.75,164.85,162.6,163.6,167.7093003,,,173.853339,,,182.5769945,,,208.9327398,,,,
02-08-2023,13:30,163.6,167.8,163.6,166.7,167.5074402,,,173.2030361,,,181.9543623,,,208.512524,,,,
02-08-2023,13:31,166.7,167.2,165.65,165.75,167.1559522,,,172.525488,,,181.318892,,,208.0870369,,,,
02-08-2023,13:32,165.75,165.75,161.4,163.25,166.3747618,,,171.6822627,,,180.6103024,,,207.6409084,,,,
02-08-2023,13:33,163.25,163.95,162.5,163.15,165.7298094,,,170.9066032,,,179.9255791,,,207.1982239,,,,
02-08-2023,13:34,163.15,166.6,161.4,165.55,165.6938475,,,170.4196398,,,179.3618264,,,206.783824,,,,
02-08-2023,13:35,165.55,167.15,164.35,166.35,165.825078,,,170.0496729,,,178.8515547,,,206.3815075,,,,
02-08-2023,13:36,166.35,167.3,166.25,166.9,166.0400624,,,169.7633393,,,178.3828625,,,205.9886665,,,,
02-08-2023,13:37,166.95,166.95,164.2,165.15,165.8620499,,,169.3439452,,,177.8639225,,,205.5823217,,,,
02-08-2023,13:38,164.6,164.6,156.1,156.1,163.9096399,,,168.1399514,,,177.0104286,,,205.0899726,,,,
02-08-2023,13:39,155.7,156.95,155.1,156,162.327712,,,167.0363206,,,176.1864836,,,204.6015274,,,,
02-08-2023,13:40,156,156.7,154.6,155.7,161.0021696,,,166.005747,,,175.3830857,,,204.1149572,,,,
02-08-2023,13:41,155.7,156.5,149.4,151.1,159.0217357,,,164.6506804,,,174.4308002,,,203.5874584,,,,
02-08-2023,13:42,150.75,151.3,148.5,149.75,157.1673885,,,163.2960745,,,173.4629179,,,203.0517757,,,,
02-08-2023,13:43,149.8,152.3,149.8,151.75,156.0839108,,,162.2464324,,,172.6114241,,,202.541323,,,,
02-08-2023,13:44,150.75,151.85,148.3,150,154.8671287,,,161.1331215,,,171.7246945,,,202.0185369,,,,
02-08-2023,13:45,149.9,151.7,148,148.15,153.5237029,,,159.9528389,,,170.8001893,,,201.4825449,,,,
02-08-2023,13:46,147.7,151.4,147,151.2,153.0589623,,,159.1571271,,,170.0315483,,,200.9822336,,,,
02-08-2023,13:47,151.35,153.8,148.35,148.4,152.1271699,,,158.1792074,,,169.1832455,,,200.4590404,,,,
02-08-2023,13:48,149.05,150.55,148,148.25,151.3517359,,,157.2765531,,,168.3623273,,,199.9395604,,,,
02-08-2023,13:49,148.25,150.95,148.25,150.75,151.2313887,,,156.6832307,,,167.6716423,,,199.4501243,,,,
02-08-2023,13:50,150.75,154.5,150.75,154.4,151.865111,,,156.4756644,,,167.1511816,,,199.0018756,,,,
02-08-2023,13:51,153.75,154.65,151.7,152.85,152.0620888,,,156.1460589,,,166.5903464,,,198.5426644,,,,
02-08-2023,13:52,152.9,155.35,152.5,153.25,152.299671,,,155.8827811,,,166.0671914,,,198.0920024,,,,
02-08-2023,13:53,153.4,154.9,153.1,153.25,152.4897368,,,155.6434376,,,165.5645524,,,197.6458245,,,,
02-08-2023,13:54,153,154.6,153,153.8,152.7517895,,,155.4758525,,,165.1031937,,,197.2095585,,,,
02-08-2023,13:55,154.3,157,151.2,155.9,153.3814316,,,155.5144114,,,164.7422813,,,196.7985284,,,,
02-08-2023,13:56,156.3,156.7,154.4,155.55,153.8151453,,,155.5176467,,,164.3817968,,,196.3881055,,,,
02-08-2023,13:57,155.55,155.55,152,153.45,153.7421162,,,155.329679,,,163.9530954,,,195.9608714,,,,
02-08-2023,13:58,152.55,154.4,151.6,153.8,153.753693,,,155.1906174,,,163.5549317,,,195.5413707,,,,
02-08-2023,13:59,153.75,154.8,151.25,154,153.8029544,,,155.0823796,,,163.1802255,,,195.1280341,,,,
02-08-2023,14:00,154,154.45,151,152,153.4423635,,,154.8021635,,,162.7417817,,,194.6989101,,,,
02-08-2023,14:01,152,156,151,156,153.9538908,,,154.9110576,,,162.477396,,,194.313856,,,,
02-08-2023,14:02,156,158.9,156,158.9,154.9431126,,,155.2736884,,,162.3371049,,,193.9614881,,,,
02-08-2023,14:03,158.55,159,155.85,155.85,155.1244901,,,155.3260803,,,162.0827066,,,193.5822788,,,,
02-08-2023,14:04,155.85,155.85,151.55,153.4,154.7795921,,,155.1509823,,,161.7422055,,,193.1824651,,,,
02-08-2023,14:05,152.65,153.55,151.25,151.55,154.1336737,,,154.8236206,,,161.342508,,,192.7682221,,,,
02-08-2023,14:06,151.25,154.4,151,152.6,153.8269389,,,154.6214735,,,160.9996618,,,192.3685483,,,,
02-08-2023,14:07,152.6,154,150.5,153.3,153.7215511,,,154.5013396,,,160.6977119,,,191.9798162,,,,
02-08-2023,14:08,153.3,153.85,151.3,151.55,153.2872409,,,154.2330363,,,160.3389752,,,191.5775396,,,,
02-08-2023,14:09,151.55,153.2,151.55,152.6,153.1497927,,,154.0845786,,,160.0354836,,,191.1897131,,,,
02-08-2023,14:10,152.6,153.2,151,152.35,152.9898342,,,153.9268898,,,159.7340896,,,190.8032579,,,,
02-08-2023,14:11,152.35,152.55,147.6,148.45,152.0818674,,,153.4289912,,,159.2915728,,,190.381843,,,,
02-08-2023,14:12,149.05,149.65,145.45,145.45,150.7554939,,,152.7036291,,,158.7487617,,,189.9347712,,,,
02-08-2023,14:13,145.45,147.3,142,142.65,149.1343951,,,151.7896637,,,158.1174326,,,189.4642877,,,,
02-08-2023,14:14,141.8,142.65,139.45,141.35,147.5775161,,,150.8406043,,,157.459881,,,188.9855505,,,,
02-08-2023,14:15,141.05,143,140.8,141.45,146.3520129,,,149.9869139,,,156.8320375,,,188.5125718,,,,
02-08-2023,14:16,140.65,145.3,140.65,145.2,146.1216103,,,149.5517403,,,156.3758755,,,188.0816117,,,,
02-08-2023,14:17,144.5,145.55,143.25,144.8,145.8572882,,,149.1197644,,,155.921916,,,187.6509597,,,,
02-08-2023,14:18,144.6,145.15,143.45,143.6,145.4058306,,,148.6179681,,,155.4386997,,,187.2126526,,,,
02-08-2023,14:19,144,144.65,138.9,139.35,144.1946645,,,147.7754264,,,154.8077653,,,186.7364192,,,,
02-08-2023,14:20,139.4,142.8,139.35,142.45,143.8457316,,,147.2912972,,,154.3231431,,,186.2957694,,,,
02-08-2023,14:21,141.85,146,141.85,144.8,144.0365853,,,147.0648159,,,153.9496836,,,185.8828864,,,,
02-08-2023,14:22,144.8,144.8,141.05,143.3,143.8892682,,,146.7225602,,,153.5320456,,,185.4591867,,,,
02-08-2023,14:23,143.2,144.25,142.45,143.9,143.8914146,,,146.4659641,,,153.1543153,,,185.0456728,,,,
02-08-2023,14:24,143.45,144.55,143.2,143.2,143.7531317,,,146.1690586,,,152.7639468,,,184.6293084,,,,
02-08-2023,14:25,143.2,145.8,143,143.1,143.6225053,,,145.8900535,,,152.3849655,,,184.2160918,,,,
02-08-2023,14:26,142.55,145,141.85,144.05,143.7080043,,,145.7227761,,,152.0581015,,,183.8164391,,,,
02-08-2023,14:27,144.05,144.9,142.55,144.35,143.8364034,,,145.5979784,,,151.7558206,,,183.4237481,,,,
02-08-2023,14:28,143.75,146.4,143.65,145.65,144.1991227,,,145.6027076,,,151.5163747,,,183.0478993,,,,
02-08-2023,14:29,145.25,148.85,145.25,148.05,144.9692982,,,145.8251885,,,151.3804374,,,182.6996702,,,,
02-08-2023,14:30,148.05,152.25,148,149.85,145.9454385,,,146.1910801,,,151.3204197,,,182.372816,,,,
02-08-2023,14:31,149.95,151.65,149.2,151.5,147.0563508,,,146.6737087,,,151.3274622,,,182.0656314,,,,
02-08-2023,14:32,151.5,151.5,147,148.5,147.3450807,,,146.839735,,,151.2165804,,,181.7316534,,,,
02-08-2023,14:33,147.85,149.55,147.7,149.2,147.7160645,,,147.0543044,,,151.1374982,,,181.4079635,,,,
02-08-2023,14:34,147.2,151.2,147.2,150.6,148.2928516,,,147.37664,,,151.1164197,,,181.1014242,,,,
02-08-2023,14:35,150.6,151.2,148,149.2,148.4742813,,,147.5423998,,,151.0412653,,,180.7840051,,,,
02-08-2023,14:36,149.2,153.5,149.2,152.1,149.199425,,,147.9567267,,,151.0827847,,,180.4985992,,,,
02-08-2023,14:37,151.75,154.9,151.45,153.75,150.10954,,,148.4833874,,,151.1873822,,,180.2324506,,,,
02-08-2023,14:38,153.75,155.5,152.6,153.9,150.867632,,,148.9758062,,,151.2937602,,,179.9704428,,,,
02-08-2023,14:39,152.6,156.4,152.6,156.1,151.9141056,,,149.6234596,,,151.4822417,,,179.7329319,,,,
02-08-2023,14:40,156.1,156.1,151.9,153,152.1312845,,,149.9304175,,,151.5417621,,,179.4669392,,,,
02-08-2023,14:41,153.3,154.05,150.8,153.05,152.3150276,,,150.2140156,,,151.6009092,,,179.2040906,,,,
02-08-2023,14:42,152.25,154.2,151.65,154.2,152.6920221,,,150.5763775,,,151.7028351,,,178.9552999,,,,
02-08-2023,14:43,154.3,155.2,152.6,152.6,152.6736177,,,150.760343,,,151.7380183,,,178.6930647,,,,
02-08-2023,14:44,152.6,154,151.9,152.1,152.5588941,,,150.8821298,,,151.7522138,,,178.4284637,,,,
02-08-2023,14:45,152.1,155.35,152.1,153.9,152.8271153,,,151.1564814,,,151.8364414,,,178.1844055,,,,
02-08-2023,14:46,153.9,154,152,152.35,152.7316922,,,151.264983,,,151.8565811,,,177.9273532,,,,
02-08-2023,14:47,152.35,154,149,154,152.9853538,,,151.5136206,,,151.9406374,,,177.689276,,,,
02-08-2023,14:48,154,154.85,152.55,153.6,153.108283,,,151.7032913,,,152.005711,,,177.4495877,,,,
02-08-2023,14:49,154.2,158.65,154.1,158.2,154.1266264,,,152.2939006,,,152.2486262,,,177.2580543,,,,
02-08-2023,14:50,158.65,162.6,158.2,162.4,155.7813011,,,153.212636,,,152.6467225,,,177.1102167,,,,
02-08-2023,14:51,162.75,163.9,160.15,161.5,156.9250409,,,153.966032,,,152.9939126,,,176.954895,,,,
02-08-2023,14:52,161.1,161.85,159.2,161.85,157.9100327,,,154.6827556,,,153.341213,,,176.8046013,,,,
02-08-2023,14:53,161.85,163.75,159.6,160.15,158.3580262,,,155.1797773,,,153.6082264,,,176.638888,,,,
02-08-2023,14:54,159.8,162.95,156.85,162.9,159.2664209,,,155.8816151,,,153.9726125,,,176.5021861,,,,
02-08-2023,14:55,162.9,163.3,159.4,162.05,159.8231368,,,156.4423768,,,154.2893754,,,176.3583868,,,,
02-08-2023,14:56,162.05,162.9,159.65,162.5,160.3585094,,,156.9930692,,,154.6113632,,,176.2204959,,,,
02-08-2023,14:57,162.5,164.1,162,163,160.8868075,,,157.5391533,,,154.940332,,,176.0889519,,,,
02-08-2023,14:58,162.65,164.85,162.65,163,161.309446,,,158.0355934,,,155.2563999,,,175.9587169,,,,
02-08-2023,14:59,163.3,165,161.5,164,161.8475568,,,158.5778117,,,155.599289,,,175.8397276,,,,
02-08-2023,15:00,163.3,174,163.3,170.65,163.6080455,,,159.6752822,,,156.1895177,,,175.7880898,,,,
02-08-2023,15:01,172,178.5,172,175.6,166.0064364,,,161.1229824,,,156.9507191,,,175.7862184,,,,
02-08-2023,15:02,176.3,179.95,174.05,175,167.8051491,,,162.3845282,,,157.6585397,,,175.7783955,,,,
02-08-2023,15:03,175.35,175.35,169.1,169.1,168.0641193,,,162.995025,,,158.107228,,,175.7119454,,,,
02-08-2023,15:04,169.8,177.55,169.55,176,169.6512954,,,164.1772943,,,158.808911,,,175.7148116,,,,
02-08-2023,15:05,176.45,178.85,172.65,175,170.7210363,,,165.1611756,,,159.4438607,,,175.7076992,,,,
02-08-2023,15:06,175,176.35,169.55,169.55,170.4868291,,,165.5601593,,,159.8401831,,,175.6464301,,,,
02-08-2023,15:07,169.95,175.4,169.7,174.25,171.2394633,,,166.350144,,,160.4052785,,,175.6325356,,,,
02-08-2023,15:08,174.25,175.55,172.1,172.1,171.4115706,,,166.8728577,,,160.8638987,,,175.5973869,,,,
02-08-2023,15:09,172,174.3,171.4,174.3,171.9892565,,,167.5480517,,,161.3908088,,,175.5844779,,,,
02-08-2023,15:10,175,176.85,173.3,176.8,172.9514052,,,168.3891371,,,161.9950957,,,175.5965723,,,,
02-08-2023,15:11,176.7,181,176.6,180.2,174.4011241,,,169.4628508,,,162.7090192,,,175.6423764,,,,
02-08-2023,15:12,180.7,183.45,180.15,182.9,176.1008993,,,170.6844086,,,163.5008287,,,175.7145898,,,,
02-08-2023,15:13,183,184.3,181.45,183.75,177.6307195,,,171.8721885,,,164.2949202,,,175.7945421,,,,
02-08-2023,15:14,183.75,186,183.75,185.75,179.2545756,,,173.1338064,,,165.1363026,,,175.8935989,,,,
02-08-2023,15:15,186,186.35,178.5,181.75,179.7536605,,,173.917096,,,165.7878254,,,175.9518701,,,,
02-08-2023,15:16,181.75,183.85,181.6,183,180.4029284,,,174.7428137,,,166.462818,,,176.021999,,,,
02-08-2023,15:17,183.6,186.35,181.8,185.6,181.4423427,,,175.7298297,,,167.2133017,,,176.1173001,,,,
02-08-2023,15:18,186,187.1,184.9,185.85,182.3238742,,,176.6498442,,,167.9441585,,,176.2141405,,,,
02-08-2023,15:19,185.75,187.55,184.5,187.5,183.3590993,,,177.636221,,,168.7110604,,,176.3264348,,,,
02-08-2023,15:20,187.7,188.3,184.7,185.4,183.7672795,,,178.3420184,,,169.3655338,,,176.4167168,,,,
02-08-2023,15:21,185.4,186.7,182.05,183.55,183.7238236,,,178.8154708,,,169.9217918,,,176.4876929,,,,
02-08-2023,15:22,183.55,183.55,179.35,180.1,182.9990589,,,178.9322461,,,170.3209405,,,176.5236354,,,,
02-08-2023,15:23,180.1,182.65,180,180,182.3992471,,,179.0293145,,,170.7005145,,,176.5582252,,,,
02-08-2023,15:24,180,181.2,179.15,179.15,181.7493977,,,179.0402859,,,171.0318695,,,176.5840134,,,,
02-08-2023,15:25,179.15,179.15,177.6,177.6,180.9195181,,,178.909351,,,171.2894453,,,176.5941224,,,,
02-08-2023,15:26,177.6,177.75,176.95,177.75,180.2856145,,,178.8039555,,,171.5428024,,,176.6056234,,,,
02-08-2023,15:27,177.75,179,177.05,178.65,179.9584916,,,178.7899596,,,171.8215183,,,176.625965,,,,
02-08-2023,15:28,178.65,179,175.25,175.75,179.1167933,,,178.5135999,,,171.9755776,,,176.6172491,,,,
02-08-2023,15:29,175,177.55,173.35,176.8,178.6534346,,,178.3578182,,,172.1647722,,,176.6190675,,,,
03-08-2023,09:15,150.05,150.05,127.7,128,168.5227477,,,173.7798393,,,170.4328064,,,176.1353078,,,,
03-08-2023,09:16,127.8,127.95,123.05,126.7,160.1581982,,,169.4998582,,,168.7177807,,,175.6434265,,,,
03-08-2023,09:17,125.8,132.3,125.4,132.3,154.5865585,,,166.1180563,,,167.289621,,,175.2121594,,,,
03-08-2023,09:18,132.6,138.6,132,137.1,151.0892468,,,163.4800538,,,166.1057048,,,174.8329434,,,,
03-08-2023,09:19,136.8,149.05,136.5,148,150.4713975,,,162.0727776,,,165.3956715,,,174.5659556,,,,
03-08-2023,09:20,149.05,157.4,146.1,157.4,151.857118,,,161.6479801,,,165.0821133,,,174.3951543,,,,
03-08-2023,09:21,156.55,160.9,154.4,157.3,152.9456944,,,161.2527096,,,164.7769299,,,174.2250576,,,,
03-08-2023,09:22,157.9,168.3,157.3,164.1,155.1765555,,,161.5115539,,,164.7503834,,,174.1243132,,,,
03-08-2023,09:23,164.7,170.45,163,170.4,158.2212444,,,162.3195936,,,164.9719388,,,174.0872563,,,,
03-08-2023,09:24,170.1,176,164.45,165.6,159.6969955,,,162.6178121,,,164.9965688,,,174.0028081,,,,
03-08-2023,09:25,166.6,166.75,153.9,156.95,159.1475964,,,162.102557,,,164.6810146,,,173.8331327,,,,
03-08-2023,09:26,157,162.7,156.55,162.7,159.8580771,,,162.1568699,,,164.6033271,,,173.722358,,,,
03-08-2023,09:27,163.4,173.55,163,171.2,162.1264617,,,162.9789718,,,164.8620223,,,173.6972605,,,,
03-08-2023,09:28,172,173.2,163.6,167.15,163.1311694,,,163.3581558,,,164.9517476,,,173.6321153,,,,
03-08-2023,09:29,167.25,173.2,167.15,170.6,164.6249355,,,164.0165046,,,165.1732495,,,173.6019458,,,,
03-08-2023,09:30,171.4,175.9,171,173.15,166.3299484,,,164.8468216,,,165.4860657,,,173.5974489,,,,
03-08-2023,09:31,173.3,174.5,169,170,167.0639587,,,165.3152919,,,165.6630842,,,173.5616543,,,,
03-08-2023,09:32,170.75,171.25,157.5,160,165.651167,,,164.832084,,,165.4410006,,,173.4267158,,,,
03-08-2023,09:33,160.1,163.1,158.35,159.4,164.4009336,,,164.3382587,,,165.2040968,,,173.28715,,,,
03-08-2023,09:34,158.95,162.15,158.5,160.95,163.7107469,,,164.0302355,,,165.0372681,,,173.1643954,,,,
03-08-2023,09:35,160.95,160.95,146.75,152.05,161.3785975,,,162.9411242,,,164.5279594,,,172.9543071,,,,
03-08-2023,09:36,151.9,152.05,143.15,149.45,158.992878,,,161.7146596,,,163.9366621,,,172.7204393,,,,
03-08-2023,09:37,149.75,160.05,148.3,157.4,158.6743024,,,161.3224182,,,163.6803204,,,172.5680009,,,,
03-08-2023,09:38,158.5,158.5,152.6,155.75,158.0894419,,,160.8158353,,,163.369325,,,172.4006618,,,,
03-08-2023,09:39,155.5,155.95,145.9,148.05,156.0815535,,,159.6553059,,,162.7685623,,,172.1583727,,,,
03-08-2023,09:40,148.05,151.2,147.75,149.5,154.7652428,,,158.7320972,,,162.2482224,,,171.9329219,,,,
03-08-2023,09:41,149.2,154,149.15,153.5,154.5121943,,,158.2564525,,,161.9051521,,,171.7495143,,,,
03-08-2023,09:42,153.5,159.9,153.5,154.85,154.5797554,,,157.9467753,,,161.6284772,,,171.5813641,,,,
03-08-2023,09:43,154.25,157.8,151.7,152.15,154.0938043,,,157.4197963,,,161.2567693,,,171.3880221,,,,
03-08-2023,09:44,152.15,153.6,148.35,152.95,153.8650435,,,157.0134516,,,160.931011,,,171.2045638,,,,
03-08-2023,09:45,154.3,154.3,149.15,151.55,153.4020348,,,156.5167746,,,160.5631253,,,171.0090008,,,,
03-08-2023,09:46,151.55,153.95,149.7,150.1,152.7416278,,,155.9334321,,,160.1528034,,,170.8009563,,,,
03-08-2023,09:47,150.1,161.1,150.1,161.1,154.4133023,,,156.4031196,,,160.1899486,,,170.7044318,,,,
03-08-2023,09:48,162.6,167,160.75,165.15,156.5606418,,,157.1982898,,,160.384462,,,170.6491652,,,,
03-08-2023,09:49,164.85,171.85,164.3,167.35,158.7185134,,,158.1211716,,,160.6576225,,,170.6163385,,,,
03-08-2023,09:50,165.7,167.6,159,165.95,160.1648108,,,158.8328825,,,160.8651684,,,170.5699084,,,,
03-08-2023,09:51,165.15,171.95,163.15,171.95,162.5218486,,,160.0253466,,,161.2998712,,,170.5836403,,,,
03-08-2023,09:52,173.2,174.1,166.55,169.1,163.8374789,,,160.8503142,,,161.605761,,,170.5688781,,,,
03-08-2023,09:53,170.35,170.65,164.1,166.5,164.3699831,,,161.3639215,,,161.7976935,,,170.5283928,,,,
03-08-2023,09:54,166.5,167,160.8,162.6,164.0159865,,,161.4762922,,,161.8291567,,,170.4495053,,,,
03-08-2023,09:55,162.6,164.5,157.8,159.95,163.2027892,,,161.3375385,,,161.7554637,,,170.3450352,,,,
03-08-2023,09:56,157.7,160.95,155.9,158.25,162.2122314,,,161.0568534,,,161.6179935,,,170.2246896,,,,
03-08-2023,09:57,156.6,158.3,155.6,157,161.1697851,,,160.688049,,,161.4368942,,,170.0931039,,,,
03-08-2023,09:58,156.8,157,150.5,154.85,159.9058281,,,160.1573178,,,161.1785826,,,169.941435,,,,
03-08-2023,09:59,154.85,156.55,151.7,153.55,158.6346625,,,159.5566531,,,160.8794201,,,169.7783403,,,,
03-08-2023,10:00,153.55,153.55,149.05,152.8,157.46773,,,158.9424125,,,160.5625776,,,169.6094058,,,,
03-08-2023,10:01,152.15,153.3,148.25,151.55,156.284184,,,158.2703757,,,160.2091403,,,169.4297147,,,,
03-08-2023,10:02,150.4,153.35,150.4,150.4,155.1073472,,,157.5548877,,,159.8244651,,,169.240369,,,,
03-08-2023,10:03,150,153.6,150,150.5,154.1858777,,,156.9135349,,,159.4587968,,,169.0539024,,,,
03-08-2023,10:04,150.5,152.5,150,152.05,153.7587022,,,156.4713958,,,159.1682535,,,168.8847135,,,,
03-08-2023,10:05,152.85,153.5,148.35,148.85,152.7769618,,,155.7785424,,,158.7636128,,,168.6853681,,,,
03-08-2023,10:06,148.85,150.15,141.7,142.8,150.7815694,,,154.5986761,,,158.1375838,,,168.4278087,,,,
03-08-2023,10:07,141.95,144.05,141.3,144,149.4252555,,,153.635161,,,157.5831643,,,168.184752,,,,
03-08-2023,10:08,143.35,143.6,137.7,142,147.9402044,,,152.5774202,,,156.9720549,,,167.9242137,,,,
03-08-2023,10:09,141.15,142.15,139.15,139.55,146.2621635,,,151.3931104,,,156.2888316,,,167.6418903,,,,
03-08-2023,10:10,139.7,142,139.4,141.3,145.2697308,,,150.4755558,,,155.7010296,,,167.3797885,,,,
03-08-2023,10:11,141.3,144.9,141.3,142.75,144.7657847,,,149.7732333,,,155.193142,,,167.1347221,,,,
03-08-2023,10:12,142.75,144,140.85,144,144.6126277,,,149.2483944,,,154.7541918,,,166.9045316,,,,
03-08-2023,10:13,144,144,138.75,139.15,143.5201022,,,148.3303595,,,154.1422578,,,166.628374,,,,
03-08-2023,10:14,139.15,142,139.15,141.45,143.1060817,,,147.7048729,,,153.6445182,,,166.3778492,,,,
03-08-2023,10:15,140.25,141.95,139.8,141.95,142.8748654,,,147.1817031,,,153.185906,,,166.1347921,,,,
03-08-2023,10:16,141.9,142,140,141.15,142.5298923,,,146.633367,,,152.7139059,,,165.8861934,,,,
03-08-2023,10:17,141.15,144.05,140.7,144.05,142.8339139,,,146.3985157,,,152.3741422,,,165.6689233,,,,
03-08-2023,10:18,141.9,146.15,141.9,146.15,143.4971311,,,146.3759234,,,152.1300562,,,165.47471,,,,
03-08-2023,10:19,146.5,152.8,145.5,147,144.1977049,,,146.4326576,,,151.9288759,,,165.2908866,,,,
03-08-2023,10:20,146.9,147,140.95,142.7,143.8981639,,,146.0933254,,,151.5669563,,,165.0661073,,,,
03-08-2023,10:21,142.7,144.2,139.25,139.65,143.0485311,,,145.5075692,,,151.099621,,,164.8132171,,,,
03-08-2023,10:22,139.65,143.15,138.6,141,142.6388249,,,145.0977905,,,150.7035542,,,164.5762755,,,,
03-08-2023,10:23,141.65,142.9,140,141.45,142.4010599,,,144.7661736,,,150.3406668,,,164.3461691,,,,
03-08-2023,10:24,141.45,141.7,138,141,142.1208479,,,144.4237945,,,149.9743633,,,164.1138747,,,,
03-08-2023,10:25,140.7,141,138.15,138.85,141.4666783,,,143.9170864,,,149.5381102,,,163.8624992,,,,
03-08-2023,10:26,139.15,139.15,134.15,134.35,140.0433427,,,143.0473521,,,148.9424933,,,163.5688498,,,,
03-08-2023,10:27,132.75,136,132.3,135.85,139.2046741,,,142.3930481,,,148.4290581,,,163.2930472,,,,
03-08-2023,10:28,135.35,139.8,134.95,139.3,139.2237393,,,142.1118622,,,148.0710529,,,163.0543164,,,,
03-08-2023,10:29,139.85,141.2,137.4,141,139.5789914,,,142.0107839,,,147.7937545,,,162.834876,,,,
03-08-2023,10:30,141,144.6,140.4,143.6,140.3831932,,,142.1552579,,,147.6292922,,,162.643489,,,,
03-08-2023,10:31,143.6,143.6,138.3,140.9,140.4865545,,,142.0411437,,,147.3653963,,,162.4271412,,,,
03-08-2023,10:32,141.2,141.5,138.05,138.75,140.1392436,,,141.7419491,,,147.0275349,,,162.1915537,,,,
