INSTRUMENT,SYMBOL,EXPIRY_DT,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd
FUTSTK,DIXON,31-Oct-24,11246.7,11484.65,11246.7,11471.55,11466.8,11125.8,11272.65,11471.55,1100,1100,22,25057680.0,21
FUTSTK,DLF,29-Aug-24,815.95,842.4,814.6,828.4,827.0,812.25,829.7,828.4,42119550,-1596375,19431,13307844330.0,15106
FUTSTK,DLF,26-Sep-24,831.95,847.9,821.35,834.25,833.35,819.0,829.7,834.25,524700,136125,564,389147261.25,468
FUTSTK,DLF,31-Oct-24,843.75,844.5,840.15,840.75,840.15,827.75,829.7,840.75,7425,7425,10,6947655.0,10
FUTSTK,DRREDDY,29-Aug-24,6861.15,6995.0,6805.0,6913.15,6986.15,6858.85,6879.0,6913.15,2900375,117750,10539,9051045418.75,8297
FUTSTK,DRREDDY,26-Sep-24,6896.65,7003.85,6833.0,6930.75,7003.85,6875.35,6879.0,6930.75,45875,21250,390,335360587.5,375
FUTSTK,DRREDDY,31-Oct-24,0.0,0.0,0.0,6988.7,0.0,6988.7,6879.0,7013.6,0,0,0,0.0,0
FUTSTK,EICHERMOT,29-Aug-24,4863.95,5027.35,4829.65,4989.7,4990.95,4855.15,5012.45,4989.7,3408825,151550,8091,7030762576.25,7245
FUTSTK,EICHERMOT,26-Sep-24,4872.6,5045.9,4860.2,5014.05,5017.8,4878.9,5012.45,5014.05,29925,13125,269,235003956.25,264
FUTSTK,EICHERMOT,31-Oct-24,5050.0,5050.0,5007.95,5017.25,5017.25,4997.55,5012.45,5017.25,1750,1750,12,10567768.75,11
FUTSTK,ESCORTS,29-Aug-24,4094.75,4182.3,4079.3,4168.15,4156.1,4085.45,4145.55,4168.15,1674200,149875,3351,3809776052.5,2717
FUTSTK,ESCORTS,26-Sep-24,4108.55,4205.0,4108.55,4194.3,4186.25,4107.6,4145.55,4194.3,23100,4675,82,93613753.75,81
FUTSTK,ESCORTS,31-Oct-24,4216.8,4216.8,4216.8,4216.8,4216.8,4137.05,4145.55,4216.8,550,550,2,2319240.0,2
FUTSTK,EXIDEIND,29-Aug-24,544.45,559.4,541.7,557.7,557.5,543.95,553.75,557.7,24874200,797400,5716,5678950860.0,5104
FUTSTK,EXIDEIND,26-Sep-24,550.55,562.7,547.55,561.3,561.5,548.2,553.75,561.3,495000,48600,525,523718640.0,428
FUTSTK,EXIDEIND,31-Oct-24,557.95,564.95,554.8,564.6,564.55,550.6,553.75,564.6,30600,30600,21,21114900.0,20
FUTSTK,FEDERALBNK,29-Aug-24,194.0,199.35,192.03,198.37,198.3,204.87,198.0,198.37,95230000,2300000,16839,16574182850.0,14212
FUTSTK,FEDERALBNK,26-Sep-24,199.5,200.07,194.0,199.3,199.1,205.11,198.0,199.3,1700000,125000,631,623260550.0,591
FUTSTK,FEDERALBNK,31-Oct-24,200.0,201.25,196.0,200.44,200.48,208.72,198.0,200.44,200000,200000,97,96752050.0,96
FUTSTK,GAIL,29-Aug-24,231.28,234.0,230.6,232.14,232.0,230.21,230.64,232.14,113441700,1367925,8265,8784015372.0,7053
FUTSTK,GAIL,26-Sep-24,232.84,235.5,232.16,233.67,233.55,231.81,230.64,233.67,3810975,32025,470,502850465.25,417
FUTSTK,GAIL,31-Oct-24,234.91,236.7,234.3,235.12,235.23,232.91,230.64,235.12,59475,59475,21,22629322.5,21
FUTSTK,GLENMARK,29-Aug-24,1433.05,1464.1,1433.05,1449.35,1448.95,1434.4,1437.95,1449.35,4650150,90625,1478,1556049918.75,1380
FUTSTK,GLENMARK,26-Sep-24,1450.0,1469.0,1448.55,1455.0,1454.0,1441.0,1437.95,1455.0,89175,20300,82,86701916.25,81
FUTSTK,GLENMARK,31-Oct-24,0.0,0.0,0.0,1452.8,0.0,1452.8,1437.95,1466.1,0,0,0,0.0,0
FUTSTK,GMRINFRA,29-Aug-24,94.89,98.4,94.56,98.02,98.28,94.65,97.28,98.02,186097500,4432500,5277,5765085787.5,4305
FUTSTK,GMRINFRA,26-Sep-24,95.69,99.0,95.69,98.59,98.94,95.59,97.28,98.59,5242500,675000,339,371662762.5,265
FUTSTK,GMRINFRA,31-Oct-24,97.59,99.75,97.5,99.51,99.58,95.96,97.28,99.51,168750,168750,23,25466625.0,23
FUTSTK,GNFC,29-Aug-24,675.95,692.0,675.9,688.4,689.9,675.5,683.0,688.4,6298500,302900,1624,1452206925.0,1489
FUTSTK,GNFC,26-Sep-24,680.85,695.35,680.85,693.7,695.0,680.85,683.0,693.7,191100,39000,111,99896940.0,103
FUTSTK,GNFC,31-Oct-24,695.35,696.9,695.35,696.9,696.9,682.9,683.0,696.9,1300,1300,2,1809925.0,2
FUTSTK,GODREJCP,29-Aug-24,1481.05,1481.95,1462.05,1470.2,1470.0,1478.85,1467.5,1470.2,6405000,-219000,2095,1540066000.0,1950
FUTSTK,GODREJCP,26-Sep-24,1483.6,1484.6,1471.0,1477.45,1478.9,1486.35,1467.5,1477.45,52500,11000,64,47271800.0,62
FUTSTK,GODREJCP,31-Oct-24,0.0,0.0,0.0,1509.4,0.0,1509.4,1467.5,1496.25,0,0,0,0.0,0
FUTSTK,GODREJPROP,29-Aug-24,3134.7,3169.85,3102.85,3152.55,3153.45,3121.3,3128.7,3152.55,3641625,-3600,6258,4429246353.75,5405
FUTSTK,GODREJPROP,26-Sep-24,3142.7,3184.4,3126.55,3172.05,3177.4,3136.9,3128.7,3172.05,42525,7200,111,78976192.5,107
FUTSTK,GODREJPROP,31-Oct-24,0.0,0.0,0.0,3160.45,0.0,3160.45,3128.7,3189.9,0,0,0,0.0,0
FUTSTK,GRANULES,29-Aug-24,551.6,568.2,548.6,564.9,567.9,552.15,563.1,564.9,10000000,358000,2701,3033527100.0,2268
FUTSTK,GRANULES,26-Sep-24,555.35,571.0,552.55,567.55,570.5,555.35,563.1,567.55,166000,40000,161,181548800.0,156
FUTSTK,GRANULES,31-Oct-24,560.0,573.9,560.0,573.9,573.9,561.8,563.1,573.9,8000,8000,6,6816200.0,6
FUTSTK,GRASIM,29-Aug-24,2811.2,2888.0,2809.0,2853.85,2855.7,2803.3,2843.3,2853.85,6619250,210750,6421,4583138250.0,5512
FUTSTK,GRASIM,26-Sep-24,2832.95,2899.0,2823.6,2865.7,2862.1,2815.7,2843.3,2865.7,25250,10500,148,105777175.0,145
FUTSTK,GRASIM,31-Oct-24,2890.95,2895.0,2875.0,2875.0,2875.0,2852.85,2843.3,2875.0,500,500,5,3607737.5,5
FUTSTK,GUJGASLTD,29-Aug-24,638.0,649.65,634.9,647.2,648.0,641.65,648.45,647.2,7145000,78750,1454,1172276875.0,1296
FUTSTK,GUJGASLTD,26-Sep-24,629.0,639.0,629.0,637.85,638.65,632.3,648.45,637.85,218750,30000,132,104761125.0,131
FUTSTK,GUJGASLTD,31-Oct-24,0.0,0.0,0.0,662.3,0.0,662.3,648.45,661.15,1250,1250,1,793562.5,1
FUTSTK,HAL,29-Aug-24,4862.95,4952.8,4853.15,4928.6,4932.0,4846.0,4905.4,4928.6,11327400,163800,9003,13279602885.0,8005
FUTSTK,HAL,26-Sep-24,4893.6,4986.2,4893.6,4962.75,4966.0,4879.25,4905.4,4962.75,544800,24300,610,905977140.0,539
FUTSTK,HAL,31-Oct-24,4950.0,5011.65,4950.0,4998.75,4999.7,4925.55,4905.4,4998.75,12000,12000,63,94282560.0,62
FUTSTK,HAVELLS,29-Aug-24,1847.55,1864.2,1833.35,1846.25,1845.5,1838.2,1838.65,1846.25,8057500,-269500,3612,3337981575.0,3204
FUTSTK,HAVELLS,26-Sep-24,1860.45,1876.5,1846.05,1854.6,1858.5,1851.75,1838.65,1854.6,55000,9500,130,120927525.0,105
FUTSTK,HAVELLS,31-Oct-24,0.0,0.0,0.0,1862.95,0.0,1862.95,1838.65,1874.65,0,0,0,0.0,0
FUTSTK,HCLTECH,29-Aug-24,1600.9,1651.65,1600.9,1645.2,1646.85,1595.65,1635.1,1645.2,14010150,-371000,12265,7000068407.5,11287
FUTSTK,HCLTECH,26-Sep-24,1622.7,1660.3,1614.8,1655.0,1654.75,1606.3,1635.1,1655.0,113750,44100,490,281650355.0,475
FUTSTK,HCLTECH,31-Oct-24,1627.3,1656.15,1615.95,1655.5,1656.15,1619.0,1635.1,1655.5,3850,3850,18,10346210.0,18
FUTSTK,HDFCAMC,29-Aug-24,4065.4,4175.15,4056.0,4134.7,4124.95,4089.15,4104.45,4134.7,2798700,-17850,4039,2508712350.0,3693
FUTSTK,HDFCAMC,26-Sep-24,4137.1,4193.2,4130.35,4153.6,4140.15,4115.2,4104.45,4153.6,23100,150,83,51819825.0,82
FUTSTK,HDFCAMC,31-Oct-24,4170.0,4170.0,4170.0,4170.0,4170.0,4138.75,4104.45,4170.0,150,150,1,625500.0,1
FUTSTK,HDFCBANK,29-Aug-24,1621.65,1633.4,1606.0,1626.3,1623.9,1628.0,1618.1,1626.3,173913300,955350,69131,61610701982.5,57244
FUTSTK,HDFCBANK,26-Sep-24,1632.45,1640.4,1617.0,1634.25,1632.0,1636.6,1618.1,1634.25,4009500,618750,3263,2918695615.0,3030
FUTSTK,HDFCBANK,31-Oct-24,1640.0,1651.15,1630.0,1645.25,1643.4,1648.55,1618.1,1645.25,99550,99550,339,305322957.5,316
FUTSTK,HDFCLIFE,29-Aug-24,680.0,713.4,680.0,706.35,706.8,686.05,703.35,706.35,26176700,460900,8967,6936480430.0,7920
FUTSTK,HDFCLIFE,26-Sep-24,690.85,717.65,690.85,710.85,710.45,690.2,703.35,710.85,479600,136400,483,375725350.0,437
FUTSTK,HDFCLIFE,31-Oct-24,711.85,721.5,711.75,715.65,715.85,696.65,703.35,715.65,50600,50600,57,44918500.0,57
FUTSTK,HEROMOTOCO,29-Aug-24,5394.95,5530.0,5385.5,5478.55,5480.25,5399.45,5478.4,5478.55,4381950,175650,6264,5150138925.0,5728
FUTSTK,HEROMOTOCO,26-Sep-24,5462.1,5565.0,5431.4,5516.95,5508.7,5437.75,5478.4,5516.95,49800,7200,164,135659490.0,161
FUTSTK,HEROMOTOCO,31-Oct-24,5471.0,5580.0,5471.0,5554.45,5554.45,5510.0,5478.4,5554.45,750,750,7,5818717.5,7
FUTSTK,HINDALCO,29-Aug-24,656.9,667.8,653.6,666.55,666.0,645.6,667.6,666.55,38530800,-1542800,8685,8050475720.0,7603
FUTSTK,HINDALCO,26-Sep-24,661.6,671.85,659.45,670.8,670.0,650.6,667.6,670.8,366800,-79800,371,346038490.0,341
FUTSTK,HINDALCO,31-Oct-24,666.0,676.75,664.6,675.1,674.95,659.35,667.6,675.1,19600,19600,32,30034690.0,30
FUTSTK,HINDCOPPER,29-Aug-24,312.55,319.05,312.5,317.7,317.9,311.3,315.4,317.7,32950100,471700,3068,2578267945.0,2561
FUTSTK,HINDCOPPER,26-Sep-24,315.95,320.55,315.95,319.35,320.0,313.6,315.4,319.35,1258750,140450,240,202747127.5,220
FUTSTK,HINDCOPPER,31-Oct-24,320.15,322.05,320.0,321.45,321.65,315.05,315.4,321.45,31800,31800,24,20418250.0,24
FUTSTK,HINDPETRO,29-Aug-24,379.7,381.7,372.2,378.4,380.0,376.7,376.55,378.4,56367900,-1200825,6617,5052130683.75,5630
FUTSTK,HINDPETRO,26-Sep-24,383.1,383.1,375.0,381.25,383.0,379.4,376.55,381.25,593325,89100,161,123789667.5,156
FUTSTK,HINDPETRO,31-Oct-24,381.0,384.4,378.6,382.8,382.8,381.15,376.55,382.8,22275,22275,19,14674061.25,19
FUTSTK,HINDUNILVR,29-Aug-24,2721.9,2743.5,2702.0,2729.55,2727.8,2718.85,2711.25,2729.55,15349200,254700,9871,8071053795.0,9083
FUTSTK,HINDUNILVR,26-Sep-24,2735.95,2760.0,2723.05,2746.1,2743.1,2740.7,2711.25,2746.1,104700,21900,424,348396135.0,420
FUTSTK,HINDUNILVR,31-Oct-24,2740.0,2771.9,2740.0,2760.4,2761.45,2760.75,2711.25,2760.4,1200,1200,9,7458285.0,9
FUTSTK,ICICIBANK,29-Aug-24,1187.6,1217.8,1184.5,1208.15,1214.95,1196.15,1207.25,1208.15,88326700,4379900,62320,52351151510.0,53688
FUTSTK,ICICIBANK,26-Sep-24,1198.15,1225.0,1191.85,1215.1,1225.0,1203.05,1207.25,1215.1,590100,286300,1132,956238815.0,1022
FUTSTK,ICICIBANK,31-Oct-24,1204.0,1225.9,1204.0,1217.05,1225.9,1221.6,1207.25,1217.05,26600,26600,58,49297325.0,52
FUTSTK,ICICIGI,29-Aug-24,1971.0,1987.6,1958.15,1974.75,1969.25,1969.9,1967.3,1974.75,4169000,-202500,1725,1703415025.0,1640
FUTSTK,ICICIGI,26-Sep-24,1993.4,1996.6,1971.05,1986.75,1982.5,1982.2,1967.3,1986.75,23000,4000,40,39718825.0,40
FUTSTK,ICICIGI,31-Oct-24,0.0,0.0,0.0,1999.25,0.0,1999.25,1967.3,2005.8,0,0,0,0.0,0
FUTSTK,ICICIPRULI,29-Aug-24,704.0,733.75,704.0,727.5,728.0,704.85,724.9,727.5,9895500,55500,4683,5081483625.0,4284
FUTSTK,ICICIPRULI,26-Sep-24,715.35,732.25,711.85,727.2,726.25,706.1,724.9,727.2,268500,111000,234,254078250.0,225
FUTSTK,ICICIPRULI,31-Oct-24,724.0,728.7,724.0,727.0,727.0,715.6,724.9,727.0,7500,7500,6,6540300.0,6
FUTSTK,IDEA,29-Aug-24,15.65,16.28,15.54,16.11,16.13,15.37,15.98,16.11,4235920000,156600000,24597,15735092800.0,17442
FUTSTK,IDEA,26-Sep-24,15.7,16.37,15.67,16.22,16.24,15.47,15.98,16.22,120960000,31200000,1681,1081894800.0,1378
FUTSTK,IDEA,31-Oct-24,16.15,16.48,16.0,16.35,16.31,15.48,15.98,16.35,1520000,1520000,54,35175600.0,51
FUTSTK,IDFC,29-Aug-24,112.01,113.71,109.65,113.02,113.0,112.43,112.12,113.02,107595000,490000,3200,1796281450.0,2588
FUTSTK,IDFC,26-Sep-24,112.01,115.78,110.7,113.72,113.7,113.28,112.12,113.72,3165000,590000,213,120260350.0,183
FUTSTK,IDFC,31-Oct-24,114.84,114.84,114.46,114.46,114.46,113.84,112.12,114.46,10000,10000,2,1146500.0,2
FUTSTK,IDFCFIRSTB,29-Aug-24,73.75,75.33,72.19,74.79,75.09,75.13,74.48,74.79,435247500,17010000,19805,11020763625.0,15866
FUTSTK,IDFCFIRSTB,26-Sep-24,74.5,75.6,72.9,75.03,75.3,75.38,74.48,75.03,30247500,3765000,1486,829584525.0,1308
FUTSTK,IDFCFIRSTB,31-Oct-24,73.58,75.75,73.33,75.25,75.35,76.14,74.48,75.25,900000,900000,184,103399650.0,176
FUTSTK,IEX,29-Aug-24,177.85,178.73,176.39,177.91,177.51,177.1,176.66,177.91,64758750,-663750,3569,2379428137.5,3193
FUTSTK,IEX,26-Sep-24,179.22,180.16,178.0,179.18,179.01,178.86,176.66,179.18,1935000,37500,122,81924675.0,121
FUTSTK,IEX,31-Oct-24,179.94,180.55,179.4,180.28,180.3,179.58,176.66,180.28,41250,41250,17,11478037.5,17
FUTSTK,IGL,29-Aug-24,540.5,545.0,533.6,542.3,543.3,537.4,540.5,542.3,13018500,-514250,5576,4142683118.75,4669
FUTSTK,IGL,26-Sep-24,539.7,543.0,534.0,541.0,541.1,536.8,540.5,541.0,275000,35750,171,126658056.25,167
FUTSTK,IGL,31-Oct-24,0.0,0.0,0.0,545.6,0.0,545.6,540.5,551.1,0,0,0,0.0,0
FUTSTK,INDHOTEL,29-Aug-24,627.95,652.15,627.95,650.4,649.6,626.95,647.0,650.4,16937000,-486000,7116,4589816300.0,6191
FUTSTK,INDHOTEL,26-Sep-24,636.0,656.3,635.6,654.4,654.7,632.15,647.0,654.4,245000,2000,151,97933650.0,139
FUTSTK,INDHOTEL,31-Oct-24,649.0,660.0,649.0,659.75,659.35,635.8,647.0,659.75,18000,18000,20,13156550.0,19
FUTSTK,INDIACEM,29-Aug-24,365.2,379.65,364.4,377.2,374.65,363.7,374.05,377.2,17922000,5150400,6380,6895992505.0,5303
FUTSTK,INDIAMART,29-Aug-24,3017.55,3060.0,3000.0,3044.75,3037.7,3015.55,3032.85,3044.75,1605900,36000,2751,2506777905.0,2192
FUTSTK,INDIAMART,26-Sep-24,3022.0,3051.3,3005.65,3041.55,3044.15,3016.2,3032.85,3041.55,25500,2100,79,71842875.0,79
FUTSTK,INDIAMART,31-Oct-24,0.0,0.0,0.0,3051.45,0.0,3051.45,3032.85,3092.2,0,0,0,0.0,0
FUTSTK,INDIGO,29-Aug-24,4478.45,4536.75,4446.6,4512.15,4505.95,4462.1,4493.4,4512.15,7696500,53400,10005,13525473030.0,8140
FUTSTK,INDIGO,26-Sep-24,4496.4,4562.0,4480.45,4540.0,4535.95,4496.55,4493.4,4540.0,55200,2400,335,455263230.0,307
FUTSTK,INDIGO,31-Oct-24,4542.0,4599.45,4542.0,4566.2,4564.0,4519.85,4493.4,4566.2,2700,2700,30,41066700.0,30
FUTSTK,INDUSINDBK,29-Aug-24,1379.35,1418.35,1363.6,1411.9,1404.0,1385.05,1403.8,1411.9,29042500,371000,21545,15051594325.0,18054
FUTSTK,INDUSINDBK,26-Sep-24,1380.0,1426.8,1376.0,1421.75,1414.05,1395.85,1403.8,1421.75,534000,83000,823,579033000.0,791
FUTSTK,INDUSINDBK,31-Oct-24,1405.3,1433.0,1405.3,1431.35,1427.5,1406.4,1403.8,1431.35,16500,16500,66,47008325.0,62
FUTSTK,INDUSTOWER,29-Aug-24,434.9,449.9,434.9,448.15,449.05,428.1,444.85,448.15,90810600,3995000,8818,13345827390.0,7785
FUTSTK,INDUSTOWER,26-Sep-24,435.0,452.15,435.0,450.55,451.0,431.2,444.85,450.55,1805400,91800,409,621821580.0,321
FUTSTK,INDUSTOWER,31-Oct-24,449.75,453.85,448.15,453.6,453.5,433.25,444.85,453.6,30600,30600,11,16832890.0,10
FUTSTK,INFY,29-Aug-24,1835.3,1889.4,1835.3,1886.2,1887.65,1834.15,1878.9,1886.2,43945600,-862400,34357,25788510840.0,30187
FUTSTK,INFY,26-Sep-24,1852.0,1899.8,1852.0,1897.15,1897.9,1845.9,1878.9,1897.15,455200,115200,1545,1165555360.0,1336
FUTSTK,INFY,31-Oct-24,1849.95,1894.0,1849.95,1892.85,1893.25,1860.95,1878.9,1892.85,28000,28000,139,104601360.0,133
FUTSTK,IOC,29-Aug-24,178.66,179.99,176.52,177.77,177.72,178.22,176.55,177.77,182529750,5011500,9917,8599463730.0,8183
FUTSTK,IOC,26-Sep-24,182.0,182.0,177.96,179.0,178.99,179.37,176.55,179.0,2959125,741000,524,457454058.75,462
FUTSTK,IOC,31-Oct-24,182.95,182.95,179.6,180.35,180.21,180.35,176.55,180.35,204750,204750,62,54492701.25,60
FUTSTK,IPCALAB,29-Aug-24,1263.8,1293.6,1263.8,1284.8,1285.95,1262.1,1285.3,1284.8,2338050,3900,1524,1268520272.5,1363
FUTSTK,IPCALAB,26-Sep-24,1270.1,1294.2,1270.1,1284.1,1284.5,1268.55,1285.3,1284.1,46150,20150,129,107744845.0,118
FUTSTK,IPCALAB,31-Oct-24,0.0,0.0,0.0,1283.45,0.0,1283.45,1285.3,1310.45,0,0,0,0.0,0
FUTSTK,IRCTC,29-Aug-24,981.1,990.8,974.95,987.3,986.45,972.3,984.15,987.3,19903625,-84875,5225,4500881131.25,4670
FUTSTK,IRCTC,26-Sep-24,983.15,997.5,982.55,993.8,993.45,975.2,984.15,993.8,792750,16625,337,292163637.5,291
FUTSTK,IRCTC,31-Oct-24,991.0,1005.0,991.0,999.75,999.0,988.35,984.15,999.75,29750,29750,42,36640975.0,41
FUTSTK,ITC,29-Aug-24,492.05,509.7,489.2,505.7,505.1,492.1,502.2,505.7,103627200,4985600,25807,20667501200.0,22682
FUTSTK,ITC,26-Sep-24,495.2,512.35,492.5,508.3,507.7,495.05,502.2,508.3,2084800,196800,1328,1068643040.0,1242
FUTSTK,ITC,31-Oct-24,498.5,514.65,498.0,511.45,510.8,499.65,502.2,511.45,105600,105600,108,87601200.0,103
FUTSTK,JINDALSTEL,29-Aug-24,943.75,976.0,943.6,974.5,974.75,941.15,972.35,974.5,16161875,-1503750,8886,5377374000.0,7408
FUTSTK,JINDALSTEL,26-Sep-24,950.5,982.15,950.5,981.0,981.6,946.35,972.35,981.0,135000,8125,265,161306875.0,240
FUTSTK,JINDALSTEL,31-Oct-24,973.0,986.0,970.0,986.0,986.0,956.35,972.35,986.0,4375,4375,9,5495406.25,9
FUTSTK,JKCEMENT,29-Aug-24,4327.75,4426.0,4310.0,4401.95,4408.25,4311.2,4387.65,4401.95,556250,4375,1259,691252231.25,1097
FUTSTK,JKCEMENT,26-Sep-24,4339.35,4407.0,4339.35,4379.5,4395.45,4287.25,4387.65,4379.5,7250,1000,26,14242218.75,26
FUTSTK,JKCEMENT,31-Oct-24,0.0,0.0,0.0,4489.0,0.0,4489.0,4387.65,4473.5,0,0,0,0.0,0
FUTSTK,JSWSTEEL,29-Aug-24,882.75,913.25,879.3,905.75,903.5,879.4,900.55,905.75,18311400,-664200,7207,4388727825.0,6405
FUTSTK,JSWSTEEL,26-Sep-24,888.0,918.9,888.0,910.6,909.6,886.1,900.55,910.6,152550,29025,286,175114271.25,233
FUTSTK,JSWSTEEL,31-Oct-24,909.0,921.35,909.0,918.35,917.85,891.8,900.55,918.35,4725,4725,8,4954770.0,8
FUTSTK,JUBLFOOD,29-Aug-24,578.7,583.0,576.45,579.75,579.3,577.25,581.35,579.75,19296250,41250,2675,1937743312.5,2339
FUTSTK,JUBLFOOD,26-Sep-24,572.5,575.0,570.1,572.9,573.0,570.9,581.35,572.9,306250,21250,220,157440750.0,174
FUTSTK,JUBLFOOD,31-Oct-24,0.0,0.0,0.0,589.75,0.0,589.75,581.35,592.75,0,0,0,0.0,0
FUTSTK,KOTAKBANK,29-Aug-24,1770.0,1837.0,1770.0,1821.3,1818.6,1783.4,1813.9,1821.3,34172000,-1858800,30768,22301824560.0,25653
FUTSTK,KOTAKBANK,26-Sep-24,1799.95,1847.9,1796.5,1831.95,1831.35,1795.9,1813.9,1831.95,375200,56000,1151,841078380.0,1108
FUTSTK,KOTAKBANK,31-Oct-24,1815.0,1860.0,1810.0,1844.9,1845.05,1810.25,1813.9,1844.9,14000,14000,59,43321640.0,54
FUTSTK,LALPATHLAB,29-Aug-24,3011.45,3082.95,3011.45,3078.4,3075.55,3000.75,3078.4,3078.4,881100,-22800,863,792616440.0,804
FUTSTK,LALPATHLAB,26-Sep-24,3028.9,3088.35,3028.9,3086.65,3086.0,3021.0,3078.4,3086.65,23100,2100,29,26711490.0,29
FUTSTK,LALPATHLAB,31-Oct-24,3095.15,3095.15,3095.15,3095.15,3095.15,3078.45,3078.4,3095.15,300,300,1,928545.0,1
FUTSTK,LAURUSLABS,29-Aug-24,422.0,459.3,420.65,452.05,453.25,436.25,449.05,452.05,17355300,-712300,10659,8106570020.0,8903
FUTSTK,LAURUSLABS,26-Sep-24,436.55,461.5,432.85,455.2,455.8,440.15,449.05,455.2,477700,39100,538,411729290.0,513
FUTSTK,LAURUSLABS,31-Oct-24,439.0,457.95,439.0,456.5,456.5,442.45,449.05,457.85,6800,6800,6,4576570.0,6
FUTSTK,LICHSGFIN,29-Aug-24,760.9,793.15,760.0,786.45,785.0,763.2,791.3,786.45,27672000,-203000,7967,6221193200.0,6428
FUTSTK,LICHSGFIN,26-Sep-24,768.6,797.85,768.6,790.85,789.85,768.6,791.3,790.85,295000,20000,388,304015700.0,336
FUTSTK,LICHSGFIN,31-Oct-24,779.85,799.75,779.5,799.75,799.75,782.1,791.3,806.8,4000,4000,8,6312550.0,8
FUTSTK,LT,29-Aug-24,3641.5,3728.9,3616.0,3710.5,3718.25,3637.9,3678.55,3710.5,15640350,-225000,34904,19255851405.0,29041
FUTSTK,LT,26-Sep-24,3650.05,3750.25,3643.0,3735.7,3743.0,3661.05,3678.55,3735.7,257850,2550,1419,787026262.5,1209
FUTSTK,LT,31-Oct-24,3683.95,3775.75,3678.35,3761.25,3770.0,3690.7,3678.55,3761.25,5550,5550,100,55933852.5,94
FUTSTK,LTF,29-Aug-24,176.39,182.24,175.81,181.84,181.3,174.98,180.49,181.84,71200134,1316290,5156,4140723952.6,4417
FUTSTK,LTF,26-Sep-24,178.05,183.37,177.3,183.02,182.55,176.59,180.49,183.02,1932046,-13386,222,179200434.52,207
FUTSTK,LTF,31-Oct-24,181.99,184.4,181.99,184.28,184.23,177.16,180.49,184.28,31234,31234,9,7373410.38,9
FUTSTK,LTIM,29-Aug-24,5647.5,5854.0,5644.55,5820.5,5835.2,5634.6,5788.5,5820.5,3372900,46950,7307,6340537342.5,5986
FUTSTK,LTIM,26-Sep-24,5696.4,5885.85,5696.4,5854.3,5864.95,5670.75,5788.5,5854.3,51300,11550,332,289672507.5,295
FUTSTK,LTIM,31-Oct-24,5856.0,5869.05,5839.75,5869.05,5869.05,5708.55,5788.5,5901.75,1200,1200,9,7901985.0,7
FUTSTK,LTTS,29-Aug-24,5122.85,5190.0,5105.55,5161.25,5164.0,5115.5,5214.5,5161.25,1334300,-4300,3312,1710510060.0,2871
FUTSTK,LTTS,26-Sep-24,5125.0,5150.0,5090.0,5111.6,5113.7,5076.7,5214.5,5111.6,57600,13100,371,189984665.0,289
FUTSTK,LTTS,31-Oct-24,5151.0,5151.0,5090.0,5090.0,5090.0,5300.35,5214.5,5316.55,700,700,9,4597355.0,9
FUTSTK,LUPIN,29-Aug-24,1812.2,1861.45,1812.2,1854.55,1857.0,1814.65,1840.45,1854.55,11131175,372725,5322,4183150496.25,4732
FUTSTK,LUPIN,26-Sep-24,1826.85,1871.45,1826.85,1867.05,1864.65,1827.75,1840.45,1867.05,87125,9350,131,103512766.25,124
FUTSTK,LUPIN,31-Oct-24,1884.3,1884.3,1876.85,1876.85,1876.85,1835.95,1840.45,1876.45,850,850,2,1598488.75,2
FUTSTK,M&M,29-Aug-24,2815.05,2910.95,2806.9,2901.75,2905.0,2824.65,2887.6,2901.75,12760300,-263900,14608,14671073987.5,12010
FUTSTK,M&M,26-Sep-24,2838.75,2928.05,2829.25,2920.1,2924.0,2843.15,2887.6,2920.1,110250,5950,334,337874740.0,324
FUTSTK,M&M,31-Oct-24,2921.0,2940.45,2920.0,2935.75,2940.45,2867.0,2887.6,2935.75,3850,3850,17,17431522.5,17
FUTSTK,M&MFIN,29-Aug-24,286.0,294.7,283.3,293.05,293.6,285.2,293.65,293.05,34338000,-432000,4240,2469930800.0,3690
FUTSTK,M&MFIN,26-Sep-24,282.35,291.0,280.0,289.6,290.4,282.0,293.65,289.6,902000,26000,278,159930800.0,254
FUTSTK,M&MFIN,31-Oct-24,286.65,289.95,282.8,289.95,289.95,295.6,293.65,289.95,32000,32000,28,15950900.0,28
FUTSTK,MANAPPURAM,29-Aug-24,206.03,215.2,206.0,214.05,214.51,205.95,212.99,214.05,70407000,9762000,12504,7911702480.0,10195
FUTSTK,MANAPPURAM,26-Sep-24,208.16,216.36,208.13,215.25,215.99,207.56,212.99,215.25,651000,123000,317,201686820.0,306
FUTSTK,MANAPPURAM,31-Oct-24,210.0,217.66,210.0,217.19,217.66,208.72,212.99,217.19,30000,30000,20,12798150.0,18
FUTSTK,MARICO,29-Aug-24,675.85,684.75,675.2,682.35,680.05,678.05,679.75,682.35,11335200,3600,2000,1633778580.0,1911
FUTSTK,MARICO,26-Sep-24,682.6,688.8,679.7,687.15,685.45,682.6,679.75,687.15,159600,15600,45,36964080.0,44
